,Area,Mean,Image,Date,Treatment,Explant,FOV,Channel,ROI,ROI_ID
13,967.745,1123.413,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant6,FOV4,Dex488,0003-0764-0888,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0764-0888
14,1105.461,781.103,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant6,FOV4,Dex488,0003-0878-0616,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0878-0616
15,1592.467,963.76,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant6,FOV4,Dex488,0003-0188-0846,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0188-0846
11,1048.598,1618.418,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant3,FOV3,Dex488,0003-0264-0693,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0264-0693
12,872.129,938.506,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant3,FOV3,Dex488,0003-0804-0404,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0804-0404
13,899.638,961.438,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant3,FOV3,Dex488,0003-0388-0290,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0388-0290
14,849.985,1262.877,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant3,FOV3,Dex488,0003-0234-0149,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0234-0149
15,747.245,948.165,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant3,FOV3,Dex488,0003-0644-0217,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0644-0217
16,575.54,976.328,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant3,FOV3,Dex488,0003-0763-0257,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0763-0257
17,652.831,886.126,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant3,FOV3,Dex488,0003-0882-0272,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0882-0272
18,613.22,1066.639,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant3,FOV3,Dex488,0003-0519-0250,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0519-0250
19,767.63,1017.854,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant3,FOV3,Dex488,0003-0490-0126,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0490-0126
24,540.178,831.693,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0166-0902,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0166-0902
25,623.563,956.889,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0222-0728,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0222-0728
26,613.52,1101.248,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0379-0841,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0379-0841
27,567.644,936.332,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0473-0694,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0473-0694
28,585.668,775.803,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0320-0655,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0320-0655
29,440.228,1192.232,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0555-0785,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0555-0785
30,673.602,913.29,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0769-0810,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0769-0810
31,675.19,1060.742,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0596-0915,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0596-0915
32,451.6,1313.73,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0780-0686,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0780-0686
33,533.44,1042.315,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0923-0447,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0923-0447
34,483.701,968.453,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0774-0294,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0774-0294
35,500.009,998.867,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0632-0378,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0632-0378
36,465.719,1022.673,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0768-0409,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0768-0409
37,413.706,1629.937,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0485-0450,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0485-0450
38,444.047,1178.066,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0553-0516,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0553-0516
39,482.714,1330.48,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0633-0630,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0633-0630
40,607.04,1310.319,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0282-0444,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0282-0444
41,320.794,936.397,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0202-0595,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0202-0595
42,457.008,1206.972,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0172-0377,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0172-0377
43,547.774,1487.258,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0252-0245,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0252-0245
44,501.468,1031.963,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0476-0174,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0476-0174
45,296.589,1374.855,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant5,FOV4,Dex488,0003-0561-0311,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0561-0311
15,1548.307,818.449,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0233-0131,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0233-0131
16,1667.612,834.979,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0316-0281,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0316-0281
17,1363.555,1142.614,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0184-0345,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0184-0345
18,787.758,1370.42,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0155-0524,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0155-0524
19,1165.457,1150.076,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0513-0678,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0513-0678
20,1146.531,931.857,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0525-0902,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0525-0902
21,449.454,1340.989,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0297-0940,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0297-0940
22,647.252,1489.034,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0209-0924,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0209-0924
23,1259.957,1077.121,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0222-0762,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0222-0762
24,1644.008,1325.281,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0328-0600,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0328-0600
25,869.941,1396.469,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0813-0710,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0813-0710
26,646.351,941.583,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0654-0614,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0654-0614
27,1360.165,1157.649,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant6,FOV1,Dex488,0003-0537-0314,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0537-0314
8,1125.031,987.192,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity,20221013,SMPD3MO,Explant3,FOV6,Dex488,0003-0112-0450,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity_0003-0112-0450
9,851.101,1296.494,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity,20221013,SMPD3MO,Explant3,FOV6,Dex488,0003-0224-0396,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity_0003-0224-0396
10,701.411,1006.124,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity,20221013,SMPD3MO,Explant3,FOV6,Dex488,0003-0335-0456,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity_0003-0335-0456
11,1848.544,1344.802,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity,20221013,SMPD3MO,Explant3,FOV6,Dex488,0003-0286-0600,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity_0003-0286-0600
12,1682.16,958.547,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity,20221013,SMPD3MO,Explant3,FOV6,Dex488,0003-0793-0718,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity_0003-0793-0718
13,658.324,947.223,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity,20221013,SMPD3MO,Explant3,FOV6,Dex488,0003-0812-0325,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV6_Intensity_0003-0812-0325
5,2744.277,1030.513,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant5,FOV5,Dex488,0003-0342-0776,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0342-0776
6,2129.855,913.836,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant5,FOV5,Dex488,0003-0357-0412,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0357-0412
7,1990.165,925.802,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant5,FOV5,Dex488,0003-0648-0285,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0648-0285
13,616.868,1227.79,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0385-0940,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0385-0940
14,651.715,1031.304,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0337-0494,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0337-0494
15,613.821,1190.647,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0500-0559,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0500-0559
16,376.24,1280.176,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0583-0630,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0583-0630
17,488.851,1062.56,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0502-0386,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0502-0386
18,473.787,859.358,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0645-0458,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0645-0458
19,363.537,1097.413,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0732-0545,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0732-0545
20,589.445,894.636,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0714-0815,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0714-0815
21,685.704,864.314,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0429-0280,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0429-0280
22,428.898,1120.794,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0645-0146,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0645-0146
23,782.479,1202.931,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant6,FOV5,Dex488,0003-0717-0280,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0717-0280
5,888.909,1643.815,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant5,FOV1,Dex488,0003-0327-0724,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0327-0724
6,1219.531,1014.664,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant5,FOV1,Dex488,0003-0824-0350,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0824-0350
7,831.66,1143.755,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant5,FOV1,Dex488,0003-0430-0322,20221013_SMPD3MO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0430-0322
8,962.853,1101.015,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant3,FOV2,Dex488,0002-0676-0330,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0002-0676-0330
9,865.649,914.467,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant3,FOV2,Dex488,0002-0539-0336,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0002-0539-0336
10,488.808,967.424,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant3,FOV2,Dex488,0003-0482-0511,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0482-0511
11,417.396,907.766,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant3,FOV2,Dex488,0003-0152-0634,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0152-0634
12,577.943,1187.104,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant3,FOV2,Dex488,0003-0782-0426,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0782-0426
13,664.633,1459.288,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant3,FOV2,Dex488,0003-0618-0514,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0618-0514
13,587.342,1057.995,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0241-0797,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0241-0797
14,434.048,1319.116,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0550-0731,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0550-0731
15,469.582,1347.517,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0548-0570,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0548-0570
16,638.712,1112.541,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0599-0422,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0599-0422
17,743.726,923.341,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0566-0338,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0566-0338
18,732.225,978.647,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0843-0358,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0843-0358
19,669.611,1115.099,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0906-0638,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0906-0638
20,608.886,1398.244,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0268-0390,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0268-0390
21,820.287,1139.463,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0135-0389,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0135-0389
22,607.899,1214.323,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0833-0242,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0833-0242
23,388.386,1097.717,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant4,FOV1,Dex488,0003-0692-0232,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0692-0232
9,1099.324,811.44,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant2,FOV2,Dex488,0003-0555-0649,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0555-0649
10,979.29,981.507,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant2,FOV2,Dex488,0003-0302-0397,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0302-0397
11,930.795,835.455,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant2,FOV2,Dex488,0003-0229-0464,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0229-0464
12,901.956,754.503,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant2,FOV2,Dex488,0003-0648-0258,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0648-0258
13,621.374,1342.923,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant2,FOV2,Dex488,0003-0252-0926,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0252-0926
14,551.722,1665.493,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant2,FOV2,Dex488,0003-0303-0801,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0303-0801
15,606.525,1616.415,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant2,FOV2,Dex488,0003-0215-0782,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0215-0782
12,737.074,1235.336,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant1,FOV2,Dex488,0003-0464-0390,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0464-0390
