Gene_ID,PSM_Rep1,PSM_Rep2,PSM_Rep3,ES_Rep1,ES_Rep2,ES_Rep3,MS_Rep1,MS_Rep2,MS_Rep3,DS_Rep1,DS_Rep2,DS_Rep3
ENSGALG00000024260,0,0,1,3,2,0,0,0,0,0,0,0
ENSGALG00000024266,4,3,5,2.83785,3,4,3,1,3,3,2,1
ENSGALG00000024271,1170.0314,961.543,1124.4074,1118.798,809.5184,1240.989,1069.1471,750.772,1084.358,1349.722,1037.5192,981.781
ENSGALG00000024272,5,8,3,5,5,2,1,3,0,3,0,1
ENSGALG00000024288,187,164.398,166,196.811,141,186,157,145,181.999,156.619,137,136.535
ENSGALG00000024294,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000024295,441.5572,346.45,462.6304,552.7074,389.5154,699.342,536.7284,406.1327,558.0875,419.6198,476.5329,469.1463
ENSGALG00000024296,38.9338,32.4832,39.04299,31.2953,16.91022,18.70070003,16.19873,14.4469,23.3555,21,8.80293,16.44278
ENSGALG00000024298,1,0,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0
ENSGALG00000024318,221.166,156.069,179.615,309.092,198.783,257.197,189.092,144.245,235.603,218.044,217.008,212.195
ENSGALG00000024326,447.3525,366.2378,434.7541,371.6026,372.791,512.9988,369.8036,356.32,434.2212,449.3848,353.7721,353.2047
ENSGALG00000024332,705.978,627,568.892,758.085,577.945,698.308,568.721,429.1,719.195,685.6,558,569.97
ENSGALG00000024335,720.487535,621.607,713.088,692.349,699.1070753,849.6667,811.4946,723.373647,806.1245,646.3785,865.901,904.8040963
ENSGALG00000024357,4.58833,0,0,3.19322,2.52847,0,1.08692,2.5866,2.21672,0,0,2.59704
ENSGALG00000024365,5.82248,0,1.34119,0,2.17407,0,0,0,0,0,1.06649,1.26352
ENSGALG00000024378,113.2961,110.2237,111.3862,119.222,119.0549,123.8281,155.927,131.6679,129.721,193.7671,121.6014,139.4176
ENSGALG00000024379,307,274.705,212,320,245.881,283,318.906,282.898,254.851,231.882,285.893,330.768
ENSGALG00000024391,1509.4896,1525.0212,1698.1081,1696.4223,1434.3276,1913.2591,1612.4134,1233.1086,1767.817,1769.0965,1633.9989,1507.1257
ENSGALG00000024398,1694.41,2059.4,1825.18,5377.76,1789.73,5372.31,2303.01,2077.02,2869.83,5181.72,2301.02,2786.43
ENSGALG00000024428,7.19288,2,1,4,0,0,2,1,1,1,0,4
ENSGALG00000024449,285.1933,222.438,177.0356,264.2081,128.5521,151.9996,140.6921,127.2827,119.725,220.0301,159.3422,187.5897
ENSGALG00000024466,0,1,0,2,2,2,1,3,1,1,2,1
ENSGALG00000024469,2.65304,3.18405,8.59433,9.46834,9.46778,10.6199,6,7.34452,5,3.7449,4,2.39356
ENSGALG00000024470,0,0,3,0,0,0,0,1,0,0,0,1
ENSGALG00000024480,1427.125,1262.731,1231.51,1466.1,1378.4243,1622.5301,1618.983859,1169.313635,1528.8244,1292.407656,1365.093,1398.220016
ENSGALG00000024481,711.5797,709.0005,765.4862,883.3862,777.8079,1034.551,969.4959,869.4491,927.3658,809.3199,950.7145,1000.2887
ENSGALG00000024482,853,927,807,969,999,1154,999,947,1081,826,959,1010
ENSGALG00000024485,487,488.0004,391.936,614.6535,598.95488,647.72169,664.966,546.951,550.9653558,443.844,587,571.90344
ENSGALG00000024486,186.8422,261.8814,266.9198,396.7062,488.712,598.2152,584.8043,661.7633,706.875,579.5243,584.7646,633.95787
ENSGALG00000024488,898,555,488,747.856,364.932,495,507,385,354,331,525,634
ENSGALG00000024490,3,1,3,1.62092,1,0,0,0,1,1,0,2
ENSGALG00000025712,168.5467,126.7023,232.432,160.9121,150.2777,167.9228,196.4236,136.9291,193.7383,174.0119,175.2749,168.1752
ENSGALG00000025720,0,0,0,0,0,0,0,0,0,1.34161,0,0
ENSGALG00000025726,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000025729,1,0,2,2.25895,0.297257,2,1,1,3,1,1,1.29038
ENSGALG00000025733,10.987,4.95859,10.9277,9.82004,8.93359,9.93815,10.7715,6.94493,6.89012,14.8342,6.81822,11.8359
ENSGALG00000025735,6,3.89331,3,12,5,11.1494,17.9999,4,9.0508,9,9.06961,6
ENSGALG00000025738,1233.34,1270.48,1413.66,1826.06,1762.02,2325.66,1904.7,1234.69,1734.47,1693.16,1743.05,1579.16
ENSGALG00000025743,881.834,871.2,1031.05,1050.87,1253.48,1253.88,1176.19,1283.78,1293.25,914.071,1093.47,1281.43
ENSGALG00000025747,195.08,206.94,237.169,198.193,229.065,301.626,280.361,246.423,238.131,201.419,273.433,266.859
ENSGALG00000025748,3,1,1,2,0,5,7,6.91926,8,16.8256,23.279,12.7238
ENSGALG00000025751,367.7638,238.5792,359.4177,409.4676,403.1337,559.0919,430.9171,467.084,599.236,460.0582,457.324,467.1418
ENSGALG00000025755,607,714,521,717,649,814,786,649,699,569,721,753
ENSGALG00000025759,4433.996,4676.397,5096.417,4044.38305,5007.839,5488.496,5194.173,5442.845,5402.82477,3910.172,4984.424,5778.56
ENSGALG00000025763,0,0,1,0,0.85229,0,3,0,0,0,0,0.00496116
ENSGALG00000025764,1372.9959,1230.0043,1448.9995,1386.99732,1053.9085,1421.5984,1439.0027,1319.9994,1282.00048,1887.0026,1536.9951,1654.0028
ENSGALG00000025766,8,0.58313,8,0,5.64884,3.25898,10.6235,10,11.647,12.1657,12,1.79308
ENSGALG00000025772,24.3486,24,32.9183,30,17.9281,33,22.8105,12,19.668,30.4892,26,27.1681
ENSGALG00000025773,26.1011,9.30451,9.57733,0.965391,15.2564,4.75043,7.74482,10.1093,8.3953,9.54437,9.73799,2.04384
ENSGALG00000025774,145.677,128.898,149.554,253.373,222.674,397.17,287.797,302.603,418.1,351.426,343.525,441.242
ENSGALG00000025778,31.85184,22.70399,28.86532,61.2476125,32.42005,73.9534,43.021853,31.05461,35.73371,61.3488,41.90093,57.765
ENSGALG00000025780,80.2519,91.2374,94.3204,87.0241,75.9304,106.362,56.926,49.422,100.59,92.1644,102.361,54.4919
ENSGALG00000025786,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000025788,4.68545,6.62125,12.8173,13.4782,10.9793,6.75205,0,7.52634,3.84122,15.2341,14.4962,5.53574
ENSGALG00000025792,26.5895,27.1401,1.16E-08,42.2561,18.9461,21.7768,30.7656,52.4617,10.3467,50.0421,17.7251,50.1114
ENSGALG00000025796,2689.99,2623.28,2701.38,2662.07,2920.87,3355.24,3548.76,3190.23,3342.95,2919.53,3162.62,3399.17
ENSGALG00000025800,328,227,184.904,303,241,229,308,183,290,257,247,273
ENSGALG00000025804,1,3,2,3,8,5,4,1,4,6,4,0.889212
ENSGALG00000025809,288.328,235.943,279.222,264.368,219.468,298.844,227.317,234.631,282.897,337.196,238.611,243.624
ENSGALG00000025810,2832.419,2541.245,3121.4404,3696.8775,3190.3476,4247.701,3484.748,3001.934,3818.149,4000.742,3486.83,3633.734
ENSGALG00000025811,566,491,525,664.99974,625.00024,785,775,674.9996,694.00011,454,735.00042,632
ENSGALG00000025817,18,14,16,40,66,72,175,193,244,445,287,304
ENSGALG00000025819,2945.0036,3394.9975,2913.003,3031.9582,3414.0012,3761.0036,3747.9972,3225.002718,3546.996,2880.4091,3473.966,3672.0012
ENSGALG00000025821,0,0,2,3,0,0,0,0,3,2,7,1
ENSGALG00000025822,16.61230025,39,54.60220002,275.6288,405.8240018,688,437.9200009,584.999,897,477.145,408.9996,522
ENSGALG00000025840,0,1,0,0,0,0,1,0,0,0,0,0
ENSGALG00000025842,3578.7251,2776.7124,2721.60805,3929.98936,2768.3587,3071.86837,3012.5711,3023.9001,3041.83508,3043.57712,2695.94408,2940.3202
ENSGALG00000025844,35.9837,81.2974,11.8122,97.8289,67.9948,94.4022,101.937,82.1014,140.547,185.609,61.7712,128.765
ENSGALG00000025851,204.5,189.5,220.5,231.5,164.5,237,210,193,234.5,213,188.5,264.5
ENSGALG00000025858,228.64,159.961,343.104,225.488,254.012,474.481,282.706,314.54,237.124,170.884,328.43,411.66
ENSGALG00000025862,312,361,286,335,316,418,525,507,510,497.082,599,584
ENSGALG00000025864,118.696,107.069,163.262,128,104.127,190.234,142.077,173.589,172.837,181,154.282,240.651
ENSGALG00000025867,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000025868,244.095,177.078,196.2,166.923,164.953,168.23,171.028,197.432,225.878,205.712,150.703,157.941
ENSGALG00000025872,0.802976,0,0,0.796627,1.59393,1.82804,1.27691,0,0,0.503762,0,0
ENSGALG00000025876,29.1017,36.6592,22.611,33.7561,13.8718,13.787,22,13.5604,20.0157,22.2538,24.6508,16.4607
ENSGALG00000025881,5.59348,2.41074,0,3.65849,5.24197,0,3.37671,3.3604,2,1,3.000001,0
ENSGALG00000025882,767.359,594.0392,737.725,756.511,731.521,793.8512,884.604,732.744,905.321,687.274,702.6923,786.242
ENSGALG00000025884,1556.95,1400.96,1120.91,1578.76,1390.99,1264.85,1297.87,980.967,1419.96,1058.8,1165.58,1032.38
ENSGALG00000025886,152.428,77.7175,56,65.3453,41.368,22,37.703,48.7752,67.4084,93.3825,45.0275,31
ENSGALG00000025887,49.6384,42.6998,44.9951,79.3769,91.7844,108.51,97.9244,54.6173,88.3787,49.2259,99.1465,81.4973
ENSGALG00000025891,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000025896,0,0,4,0.27021,2.4083,5.60396,13.00001,36,17.20309,0,6.39103,27
ENSGALG00000025898,1024.881,923.7883,689.8331,847.156,481.0943,580.515,675.1625,250.71365,381.5158,416.5039,530.4536,519.7555
ENSGALG00000025899,65,27,3,27,14,1,3,0,1,0,5,6
ENSGALG00000025904,1975.168,2413.82,2238.109,2035.836,2366.074,2483.64,2626.67,2572.43,2608.94,2301.204,2429.5,2575.68
ENSGALG00000025906,9,8,7,2,7,6,10,9,5,4,3,5
ENSGALG00000025907,278.469,167.235,190.368,256.702,189.898,184.289,202.727,149.256,257.849,258.307,172.517,207.03
ENSGALG00000025915,181.546,83.4508,109.9,128.284,129.993,102.563,178.949,127.603,165.295,175.837,171.386,138.603
ENSGALG00000025921,15.5136,6.30284,5.05598,3.67E-07,3.73743,3.66566,0,4.1843,0,6.03343,3.8829,5.05342
ENSGALG00000025924,5,6,4,5,0,7.11275,0,6,6,0,0,6.85304
ENSGALG00000025929,435.668,332.5017,441.847,611.759,507.86,701.018,606.335,546.667,971.81,801.261,882.752,716.471
ENSGALG00000025935,43.7783,26.6092,0,0,0,8.89856,17,16,8.77571,0,6.02557,0
ENSGALG00000025937,620,380.914,292,650,501,769,876.751,856,968,1077,849,924
ENSGALG00000025938,53.201,21.8545,46.9705,57.9893,59.9633,55.8295,49.6374,25.9264,15.0341,53.1841,52.1152,43.7664
ENSGALG00000025941,28.8733,23.69719,29.68825,14.72538,11.94485,19.44489,16,13,11,7.21894,16.9181,13
ENSGALG00000025945,4.9674313,0.790699,2.751071,3.24058,0,2.755264,2.78099,3.19417,2,0,1,4
ENSGALG00000025946,4.77E-08,0,0,3.81999,0,6.15E-06,1.53229,14.0392,18,21,0,0.000349302
ENSGALG00000025948,23.7964,7.30099,4.26412,8.895,0.533,7.3873,10.2476,7.28807,11.4052,21.2591,6.8325,5.49008
ENSGALG00000025950,698.5430414,587.3096,656.17662,805.1896,818.9997,1092.9484,1075.0016,1124.9484,1274.4464,941.311,1081.9997,1210.1022
ENSGALG00000025959,105.615,124.452,122.691,106.626,108.894,174.757,125.766,115.549,100.654,112.91,145.548,133.788
ENSGALG00000025971,0,2.40031,7.55041,4.63427,13.598,4.46086,4.70726,2.6995,8.0487,0.867807,3,4.41813
ENSGALG00000025972,500.708,475,504,732.975,499,743.205,673.521,645.593,699.793,902,683,799.502
ENSGALG00000025977,615,511,541,677,543,637,552,532,765,816,593,692
ENSGALG00000025984,0,0,0.428571,0,0,0,0,0,0,0,0,0.188682
ENSGALG00000025991,2.9341,2,2,2.84062,4,2,2,0,0,1,1,0
ENSGALG00000025996,4488.65,5093.82,4458.51,4905.34,5855.28,5974.7,6574.13,5982.05,6633.5,4892.7,6131.4,6355.36
ENSGALG00000025999,2865.99,2911.92,2658.93,3397.84,2915.95,3753.66,3289.97,2783.98,3245.9,3219.96,3172.91,3211.87
ENSGALG00000026001,460.99,338,380.983,588.989,600.997,587.98,570.375,677.995,561,365.991,551.869,493.995
ENSGALG00000026005,23.6508,10.9168,19.4329,17.8501,21.0273,14.9051,5.47619,12.8281,14.8808,17.5266,11.4211,13.4817
ENSGALG00000026007,187,195,216,197.987,164,255,188.878,178,215,192,197,215
ENSGALG00000026009,1439,1395,1456,1873,1889,2278,1999,1770,2107,1538,1676,1959.97
ENSGALG00000026011,0,1,3.265,3,1,1.66684,0,3,0,0,0,0
ENSGALG00000026015,0.624008,1.9064,0,2.30679,3,1.69544,0.282404,3.45486,0,3.87733,3.35512,2.22384
ENSGALG00000026019,631.9345,824.3324,860.37606,664.8025,786.398398,1093.048684,851.6151,552.22595,709.187,728.985366,858.6386044,1024.3773
ENSGALG00000026028,147,97.9429,127,89,202.964,96,176,187.959,187,130,211.963,194
ENSGALG00000026031,891,915,836,1041.367,908,1365.719,1003,1031,1226,1144.587,860,1087
ENSGALG00000026033,1.18182,5.51347,2.69341,0,1.31067,2.76219,0,1.64245,1.26364,0,2.53706,2.62459
ENSGALG00000026034,38,49,57.8609,37,43.7129,45,39.7653,39,34,31,40.569,35.5036
ENSGALG00000026035,0,0,0,0,0,0,1,0,0,0,1,0
ENSGALG00000026037,0,0,0,0,0,1,0,0,0,1,0,1
ENSGALG00000026038,224,193.264,197.441,247.762,235,313.37,268.615,232.557,317.613,232.675,236.74,292.65
ENSGALG00000026039,100.087,120.552,128.918,86.0399,61.7318,92.8063,89.4373,81.8016,111.574,191.592,101.22,108.413
ENSGALG00000026042,0,0,0.298338,1.35752,0.57974,3.94606,3.76153,5.39434,10.7414,4.76631,0,5.50152
ENSGALG00000026043,71,43,65,82,51,80,62,61,62,90,34.6596,67
ENSGALG00000026055,397.956,366.379,578.58765,724.577,717.808,1056.26338,755.835,964.863,821.70021,841.30207,660.863,784.943
ENSGALG00000026058,33.6655,21.6035,19.0105,7.24825,76.8169,13.5415,65.0703,74.9477,37.4277,21.8636,76.1576,43.9436
ENSGALG00000026070,168.775,91.7914,111.831,174.113,102.309,125.592,98.5837,70.194,91.6049,77.7332,109.751,81.452
ENSGALG00000026077,10642.2,9016.68,10898.2,12016.2,10587.1,14643.8,11090.5,11510.4,14425,15645,10919.7,11807.5
ENSGALG00000026080,2,0,1,0,2,1,0,0,0,1,0,0
ENSGALG00000026081,1141.6,794.219,700.751,509.978,531.969,561.309,589,542,558.818,535.901,481,451.673
ENSGALG00000026086,0,0,0,0,0,0,0,0,1.00000019,0,0,0
ENSGALG00000026089,1.06224,2.1057,1.01739,1.07019,0,3.09659,1.00967,2.10387,2.11366,3.19027,1.06063,3.21064
ENSGALG00000026091,11.8353,6,15,12,15,25.954,27,25,29.842,27,27,29
ENSGALG00000026092,1,0,0,0,3.69609,1,0,0,2,4,0,0
ENSGALG00000026095,147,164,90,497,295,478,262,286,468,360,225,316
ENSGALG00000026098,1,0,7,0,1,0,0,0,0,0,5,1
ENSGALG00000026111,1590.57,1544.3,1655.68,1685.52,1738.12,2042.26,1846.55,1756.23,1908.78,1336.59,1696.89,1916.21
ENSGALG00000026119,58.5276,68.9009,70.2986,134.866,150.225,232.796,222.886,263.398,249.728,308.444,241.089,313.586
ENSGALG00000026131,5,7,7,9,6,12,8,12,13,10,10,11
ENSGALG00000026134,1,0,0.625349,2,0,1,0,0,0,0,0,0
ENSGALG00000026137,0,0,2.56722,2,0,0,0,1,3.68393,2,0,0
ENSGALG00000026146,25.8999,31.4264,50.8786,0,38.4753,0,0,0,6.22341,5.73584,0,0
ENSGALG00000026151,596.0082518,551.8611469,590.40902,684.7646097,761.5940355,742.6189361,819.5931696,706.896675,865.7091161,507.1036788,735.53283,963.5049001
ENSGALG00000026152,36.9849,6.58948,8.38193,30.19098,14.47530008,9.17129,21.36974,8.87101,38.1327,49.21804,23.47174,24.36547
ENSGALG00000026153,47.0213,37,74,110.921,76,196.102,218.715,314.879,323.344,542.359,334.917,398.174
ENSGALG00000026154,71.8194,56.91307,77,33.76057,46.8016,37,52.9398,31.9474,24.966,22.78273,48.88956,44.99996
ENSGALG00000026159,1642.5387,1078.06403,1277.99549,1546.90358,1128.9493,1591.768,1371.70394,1102.56813,1423.57788,1557.23344,1240.32062,1493.45175
ENSGALG00000026161,40,24,34,45,25,21.5940637,17.00000014,19,60,63,28,32.000047
ENSGALG00000026163,1,0,3,3,3,1.90559,4,0.989784,2,5,4,1
ENSGALG00000026167,87.676,83.5711,97.1675,73.6339,74.3206,85.9678,52.0061,84.158,82.3632,60.3167,52.4407,56.1553
ENSGALG00000026176,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000026179,18.5118,19,22,40.413,54,90,75,85,43.2026,41,68,57
ENSGALG00000026182,1029.5547,812.1988,717.8987,1113.1725,911.446,904.354,1099.1489,795.385,1275.98,1242.1042,1059.9991,979.2797
ENSGALG00000026187,2,4.86183,3,0.73579,4.91603,5,6.18003,3,8,3,11.4266,5.84791
ENSGALG00000026188,1322.29,1143.3,832.895,950.139,899.865,939.448,1190.56,921.019,1152.27,1170.41,932.43,1061.11
ENSGALG00000026189,104,103.12,118,130.512,127.61,200.488,134.025,134.84,209.268,180.638,140.592,184.069
ENSGALG00000026192,103.157,168.465,142.931,140.912,197.083,190.484,231,234.369,187.329,170.996,258,304
ENSGALG00000026195,198.93,56.3082,36.4046,132.887,154,143.707,55.2448,170,178.996,187.782,54.897,128.311
ENSGALG00000026203,318.726,301,289,384,372,423,371.68,514.659,531.592,528,391,426.623
ENSGALG00000026207,10.1599,13.3547,9,12.6697,10.1532,12.2563,11.6455,9.17781,12.3803,9.15233,6.47193,12.7697
ENSGALG00000026210,439.585,461.566,457.219,396,435,405.13,459.557,448.809,365.415,328.575,460.009,438.01
ENSGALG00000026214,62.8696,28.8311,33.94,26.3856,25.1607,22.0068,34.7285,32.7056,34.4187,31.9593,29.8675,20.6763
ENSGALG00000026215,326.628,321.005,331.349,308.567,211.496,351.944,280.288,288.442,333.841,303.457,315.623,296.701
ENSGALG00000026221,331.532,393.463,347.368,340.583,354.109,354.229,434.485,345.789,385.113,361.997,404.068,419.125
ENSGALG00000026225,3425.725,3778.607023,3542.1803,4089.682,4348.908004,5120.3112,4383.752,4194.5207,4545.975,3282.239,4056.175,4215.44
ENSGALG00000026229,671.811,735.793,655.641,939.514,781.79,1099.44,848.652,889.723,1085.61,952.814,795.82,1028.73
ENSGALG00000026231,3852.1,2862.52,2720.66,4256.27,2932.4,4340.81,3204.85,2848.8,3831.47,3659.3,2812.22,3273.51
ENSGALG00000026239,109.797,126.946,84.8069,126.227,102.206,177.419,131.885,125.3,122.79,197.319,129.576,158.07
ENSGALG00000026241,10.99,0,6.58199,16.8904,1.31974,5.07898,4.10605,6.54278,5.02165,28.2749,8.27293,9.59424
ENSGALG00000026250,4.69079,1,0,0,0,0,0,1.79201,1,0,0.740154,1
ENSGALG00000026252,2.25765,0.609068,0.625333,1.80882,1,1.60414,2,0,2.62524,2.43546,4.24508,0.621572
ENSGALG00000026253,211,156,181,226,194,341.324,303,266,296,203,265.189,346.312
ENSGALG00000026257,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000026258,274.121,239.878,231.097,321.633,218.557,296.297,244.993,262.918,208.095,216.216,247.528,268.857
ENSGALG00000026263,12.8319,12.6488,10.6945,8.95627,8.13411,9.43641,9.55471,2.74222,10.1214,10.0921,17.5595,17.5443
ENSGALG00000026264,6,11,20,134,115,137,65,119,141,118,86,98
ENSGALG00000026271,330.54,409.186,326.867,441.556,403.36,526.388,437.125,420.768,460.157,419.602,451.31,538.761
ENSGALG00000026276,168.582,292.475,339.08,1826.35,1594.57,1935.75,1053.69,1198.58,2368.84,1884.09,889.045,975.762
ENSGALG00000026278,125.328,126.275,97.8833,131.88,114.592,157.981,116.512,125.039,148.201,136.939,131.965,129.411
ENSGALG00000026279,604,579.674,605.294,652.263,629.686,823.278,621.665,606.383,685.519,535.718,606.654,679.126
ENSGALG00000026284,42.2751,39.8179,33.8625,42.7306,28.1566,40.8338,35.5525,37.1888,56.4972,24.4539,61.1395,56.955
ENSGALG00000026285,104.958,102.135,130.599,105.8,113.798,130.831,105.622,87.3744,138.05,103.687,135.881,128.583
ENSGALG00000026287,554.47482,477.10985,788.44448,399.18681,365.89309,558.66512,352.30769,430.43982,559.57639,579.94378,410.56166,543.38
ENSGALG00000026293,110.475,153.887,127.361,168.288,141.45,201.476,145.073,138.799,151.577,222.551,160.457,166.84
ENSGALG00000026294,5.31177,6.85121,5.04403,1.25653,1.32009,2.13538,0,3.50753,0,2.2846,0,0
ENSGALG00000026295,185,126,202.051,213,199,228.516,196,224,253,217.21,200,235
ENSGALG00000026297,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000026298,336.978,294.154,265.117,323.27,211.38,267.617,320,242.19,326.451,346.889,306.003,348.971
ENSGALG00000026299,16.8689,10.8342,1,28.88,17.9242,21.9073,22,21,27.8582,22,28,25.9192
ENSGALG00000026300,2883,2607,2681,3201,2751,2868,2829,2911,2814,2775,2884,2265
ENSGALG00000026301,579.331,421.458,451,560.715,508.302,527.941,563.673,429.082,683.204,603.325,561.287,465.3
ENSGALG00000026302,3626.19,3846,3858.58,3531.85,3962.65,4510.39,4082.35,3830.83,4047.69,3107.56,3830.35,3949.31
ENSGALG00000026303,844,601.201,668.57,655.956,623.76,819.347,620.543,644.714,783.902,734.49,677,757
ENSGALG00000026305,6,8,0,10,0,7,3,0,5,9,6,3
ENSGALG00000026306,640.577,702.73,670.42,563.48,670.861,752.151,718.676,630.617,600.381,602.641,708.745,752.585
ENSGALG00000026311,125.868,125.712,82.6898,122,98,129.871,139.831,132.93,112.967,75.6866,114,111.967
ENSGALG00000026313,1317.776,1219.23,1296.305,1671.142,1585.133,1769.756,1667.692,1448.704,1611.578,1350.271,1479.537,1635.372
ENSGALG00000026315,1092.8267,940,1110.0971,1192.8836,811.80305,1196.5703,1010.4755,858.6296,1125.8734,1294.721,1004.4043,1050.1812
ENSGALG00000026316,147,176,185.082,188.032,155.149,200.157,186,168.822,190,251.486,188.574,212
ENSGALG00000026322,421.046,484.046,447.754,494.72,506.69,648.923,580.676,602.54,604.463,424.962,671.223,676.634
ENSGALG00000026328,666.4402,554.38705,740.7405,716.52432,548.92227,782.24997,655.34342,549.46909,728.6446,749.0292,539.2707,543.33429
ENSGALG00000026332,30.0997,69.6731,31.33,121.933,84.2672,131.6,71.4499,101.236,156.977,171.812,36.6073,118.457
ENSGALG00000026348,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000026359,237.1490018,263.5931,262.556,329.5260011,293.2551847,416.083479,355.9330122,429.6069,402.0916,365.614,376.1164218,437.5762375
ENSGALG00000026360,126.661,83.385,88.2259,145.335,80.7751,115.032,116.489,99.3708,125.009,169.124,109.916,107.614
ENSGALG00000026361,0.226337,39,26.7441,6.61864,0.1831,31.7905,33,26.0088,10.3524,17.298,12.6386,17.6028
ENSGALG00000026363,89.4907,89.9281,87.199804,94.17070065,57.0084155,109.7992,110.6995,75.1687,105.2510062,73.4441,84.75650876,92.5192
ENSGALG00000026364,678,745.758,449.8310013,572.6532,563.61583,473.817712,591,401.0000001,405,341,504,482.906
ENSGALG00000026367,16.742,21.2199,12.3876,18.3997,16.2194,19.2572,24.0072,20.1269,20.4628,16.7881,17.3092,16.8207
ENSGALG00000026372,11,25.5718,6.71032,8,16,4,11.7012,10.1717,7,5,11,5
ENSGALG00000026373,354.19,461.2853,397.495,363.0789,301.53,342.14,579.083,205.3141,171.8491,163.1443,314.4604,267.1882
ENSGALG00000026374,972.18,985.856,917.597,838.636,900.017,1012.693,896.141,988.638,1277.982,1461.291,886.561,928.8158
ENSGALG00000026380,1015.28,742.895,1211.14882,800.4865,1021.3373,836.051,1181.7717,830.0287,1008.3728,1002.979,1224.590262,996.7102
ENSGALG00000026383,13598.9847,12099.9984,11693.9554,17780.9965,13963.9929,16577.931,15471.0267,15775.9692,15609.956,12472.9941,16782.9748,16353.0015
ENSGALG00000026384,4,3,4,2.98054,4,3,3,2.58665,3,3,2.98769,1.42E-06
ENSGALG00000026385,138.206,110.39,104.833,162.715,191.833,158.409,288,248.99,224,0,140.571,285
ENSGALG00000026392,8.92745,3,4.4839,0,0,4.61115,0,0,1,0,2,0
ENSGALG00000026395,21.4624,21,20,59.7476,70.5788,96.6624,162.107,211.148,179.841,149.205,193.65,170.066
ENSGALG00000026396,37.79461,48.54739,36.3127155,37.57337173,25.71008698,71.65445,31.98023,26.0853,27.87704,33.19977,42.04625,64.59873
ENSGALG00000026401,897.561,980.1938,854.504,969.763,900.074,1080.839,973.613,879.007,955.53,822.9815,928.043,1047
ENSGALG00000026421,3504.49687,2432.8311,3412.4774,4300.95747,3494.76603,5275.4805,4002.79366,3438.29218,4328.38218,3107.56773,3950.388,3880.82359
ENSGALG00000026422,19.70980033,22.6053,20.00000002,13.57260004,18.00000026,14.57890016,36.00000036,22.00000011,14.69140002,25.00000032,22,41
ENSGALG00000026424,241.757,207.135,234.749,200.502,200.204,226.58,230.341,230.582,232.123,185.202,240.49,239.92
ENSGALG00000026426,121.17,103.521,118.435,149.055,94.7869,118.277,95.0568,92.6737,126.625,173.526,104.466,101.031
ENSGALG00000026428,1708.63,1611.18,1803.75,1851.57,1702.58,2116.88,1900.28,1713.93,2063.5,1934.24,1967.01,1820.25
