"","Gene id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ES_Rep1","ES_Rep2","ES_Rep3","MS_Rep1","MS_Rep2","MS_Rep3"
"11260","ENSGALG00000046580",13.6597602103963,0.215157952946791,0.726260266431423,0.296254611317233,0.767035645779156,0.983179670748898,17.8754225438235,7.47718843836103,12.6088692874822,23.2547010315786,8.45570003567048,12.286679925462
"11261","ENSGALG00000008838",904.712027209368,-0.0265874240810189,0.089841138171192,-0.295938192928462,0.767277282986188,0.98319964421372,925.315990503805,907.94431037241,906.037321657649,929.21909538683,883.620653727565,876.134791607945
"11262","ENSGALG00000002371",63.7222707280466,-0.119904742289793,0.405835941288089,-0.29545126513247,0.767649176217767,0.983239624784518,94.6345899378891,64.0901866145231,40.5285084240499,63.9504278368413,71.8734503031991,47.256461251777
"11263","ENSGALG00000005095",301.641469833439,0.0430523014142016,0.145602993110878,0.29568280496416,0.767472329982612,0.983239624784518,279.69778803865,309.769235303528,301.712229379038,290.683762894733,325.544451373314,302.441352011373
"11264","ENSGALG00000010485",474.311525798092,-0.0452815924171892,0.153133227949586,-0.295700632863932,0.767458713834029,0.983239624784518,425.855654720501,483.880908939649,534.976311197459,521.292881457888,464.006539457418,415.856859015637
"11265","ENSGALG00000010622",1768.40848521718,-0.0238184764003065,0.0805829407652241,-0.295577155339874,0.767553021890173,0.983239624784518,1737.07047308214,1902.41037267443,1710.30305549491,1755.72992788419,1754.55775740162,1750.37932476582
"11266","ENSGALG00000042739",166.66346479323,-0.0672936819746958,0.227710675350906,-0.295522736784277,0.767594586079089,0.983239624784518,213.453575082128,138.862070998133,159.412133134596,163.751853097366,163.829188191116,160.671968256042
"11267","ENSGALG00000005918",25.5257190627739,-0.144677665790399,0.490336677983233,-0.2950578088212,0.76794971928322,0.98325392525536,27.3388815376124,22.4315653150831,30.6215396981711,32.9441597947364,19.0253250802586,20.7928429507819
"11268","ENSGALG00000016586",1364.85185441595,0.023307139652396,0.0790097630972069,0.294990628230601,0.768001038915673,0.98325392525536,1346.96566344929,1398.23423797351,1316.72620702136,1348.77265983156,1390.96265586779,1387.44970235217
"11269","ENSGALG00000026715",652.149913948626,0.0422741712481609,0.143200200422755,0.29521027989737,0.767833249541913,0.98325392525536,684.523533884065,662.265261683405,581.80925426525,762.560404660516,586.61418997464,635.126839223882
"11270","ENSGALG00000029150",432.931577163745,-0.0428530000984687,0.145197192512382,-0.295136561230785,0.767889561168104,0.98325392525536,460.555004364394,415.518043217491,442.211058582411,485.441884034204,383.677389118548,410.186083665424
"11271","ENSGALG00000043289",2.29193768064868,-0.466861719679044,1.58096818776322,-0.295301147292261,0.767763840168387,0.98325392525536,2.10299088750865,3.20450933072615,2.70190056160333,2.90683762894733,0,2.83538767510662
"11272","ENSGALG00000000909",5.06766290296883,-0.319267008797915,1.08437005699252,-0.294426249359372,0.76843221126248,0.983331342933377,4.2059817750173,6.40901866145231,6.3044346437411,5.81367525789466,1.05696250445881,6.61590457524878
"11273","ENSGALG00000001661",7.85991301129155,-0.278818895664183,0.948874756615487,-0.293841620003354,0.768878930063228,0.983331342933377,11.5664498812976,10.6816977690872,3.60253408213777,4.84472938157888,12.6835500535057,3.78051690014216
"11274","ENSGALG00000004225",1045.4869169505,-0.0316922684409312,0.107641769749981,-0.2944235171397,0.768434298789219,0.983331342933377,987.35422168531,1154.69152883832,1029.42411397087,985.417956213145,1008.3422292537,1107.69145174165
"11275","ENSGALG00000006594",2870.15875813471,0.0272893516080201,0.092634535865691,0.294591551120701,0.768305917131389,0.983331342933377,2874.78854322432,2828.51356925429,2825.28735391655,2578.36497687628,3134.95078822483,2979.04731731202
"11276","ENSGALG00000012256",3630.31925013739,0.0298190851555606,0.101419906976525,0.294016096489446,0.768745603491954,0.983331342933377,3322.72560226366,3790.93453824904,3663.77716153411,3501.77039700522,4111.58414234477,3391.12365942752
"11277","ENSGALG00000012744",80.3829482357878,-0.0822452368638467,0.279738433982734,-0.294007640254836,0.768752065183617,0.983331342933377,72.5531856190483,97.2034496986933,78.3551162864965,68.7951572184202,80.3291503388696,85.0616302531985
"11278","ENSGALG00000015436",5681.38532948203,0.0242172418725581,0.0824352793420457,0.29377278837225,0.768931529778375,0.983331342933377,5704.36278236721,5444.46135290374,5751.44566213295,6110.17269604729,5877.76848729544,5200.10099614554
"11279","ENSGALG00000016222",260.461584470323,-0.0580537814566888,0.197287218779011,-0.294260225350518,0.768559063393466,0.983331342933377,225.020024963425,279.860481550084,291.80526065316,211.230201036839,286.436838708338,268.416699910093
"11280","ENSGALG00000017145",577.242187349673,0.0355723147560755,0.121096404537209,0.293752030805715,0.768947392492046,0.983331342933377,536.262676314705,577.879849307616,596.219390593801,630.783765481571,540.107839778452,582.199602621892
"11281","ENSGALG00000023142",47.5325065890921,0.120328748387066,0.409048649157654,0.294167328592471,0.768630044697701,0.983331342933377,66.2442129565224,36.3177724148964,34.2240737803088,42.6336185578942,52.8481252229405,52.9272366019902
"11282","ENSGALG00000024171",3.85153459533285,0.33158013556642,1.12724548050593,0.294150778424589,0.768642690687066,0.983331342933377,4.2059817750173,4.27267910763487,1.80126704106889,3.87578350526311,4.22785001783524,4.7256461251777
"11283","ENSGALG00000038146",37.9073089536595,-0.127487777189483,0.433614757110657,-0.294011619989557,0.768749024133223,0.983331342933377,54.6777630752248,36.3177724148964,27.9196391365677,31.0062680421049,35.9367251515995,41.5856859015637
"11284","ENSGALG00000044098",201.610920350544,-0.071595815402518,0.243635624013705,-0.293864313531138,0.768861588369771,0.983331342933377,264.97685182609,168.770824751577,186.43113875063,192.82022938684,167.000075704492,229.666401683636
"11285","ENSGALG00000004946",4.81566316980564,0.290043299859327,0.990303644914785,0.292883199358804,0.769611431006357,0.983780941954682,4.2059817750173,4.27267910763487,4.50316760267221,4.84472938157888,6.34177502675286,4.7256461251777
"11286","ENSGALG00000010097",385.035626017547,-0.0459265180097953,0.156828213520897,-0.292846019084926,0.769639851263091,0.983780941954682,349.096487326436,396.290987233134,427.80092225386,338.162110834206,377.335614091795,421.527634365851
"11287","ENSGALG00000017652",113.099639200902,0.0747530402648478,0.255142741448063,0.292985173086198,0.769533484822831,0.983780941954682,107.252535262941,93.9989403679672,128.790593436425,101.739317013157,135.291200570728,111.525248554194
"11288","ENSGALG00000026295",217.944907416169,0.0529752792390928,0.180833806875266,0.29295008579692,0.769560304412208,0.983780941954682,223.968529519671,212.565785604835,205.344442681853,189.913391757892,236.759600998773,239.117693933991
"11289","ENSGALG00000037144",108.119749624836,0.0683112592888644,0.233167764787084,0.292970425612831,0.769544757281028,0.983780941954682,109.35552615045,97.2034496986933,109.877289505202,109.490884023683,122.607650517222,100.183697853767
"11290","ENSGALG00000025819",3435.31158108778,0.0238311280658416,0.0814365835502582,0.292634182659865,0.769801782965985,0.983900773091157,3187.08269001936,3646.73161836636,3387.28267073004,3630.64019855522,3408.70407687966,3351.42823197602
"11291","ENSGALG00000000466",47.8022586301248,-0.104673851838334,0.378430078840798,-0.276600243191477,0.78208707794049,0.983964396368595,56.7807539627335,46.9994701839836,45.0316760267221,42.6336185578942,34.8797626471407,60.4882704022745
"11292","ENSGALG00000000636",627.589533670357,-0.0329025823999489,0.11323149889516,-0.290577999240415,0.771374088421793,0.983964396368595,588.837448502421,653.719903468135,661.065004072281,601.715389192097,655.316752764462,604.882704022745
"11293","ENSGALG00000000712",233.958456563894,0.0524561522228085,0.180115489265901,0.291236208704785,0.770870671662253,0.983964396368595,252.358906501038,244.610878912096,192.735573394371,244.174360831576,233.588713485397,236.282306258885
"11294","ENSGALG00000000784",690.602909890348,-0.0284602601824883,0.101356406886836,-0.280793894107395,0.77886848709448,0.983964396368595,691.884001990345,678.287808337036,721.407449948089,674.386329915781,711.335765500779,666.316103650055
"11295","ENSGALG00000000790",3602.64457596375,0.019146605800552,0.0703620003860491,0.27211571154177,0.785533049161761,0.983964396368595,3442.59608285166,3790.93453824904,3503.46439487898,3695.55957226837,3567.24845254848,3616.06441498597
"11296","ENSGALG00000001144",670.080746414341,-0.0333385060458484,0.116698418057693,-0.285680873834696,0.775122554933152,0.983964396368595,639.309229802629,721.014599413385,673.673873359763,660.82108764736,613.03825258611,712.627435676797
"11297","ENSGALG00000001261",14.5584922200599,-0.170442447123159,0.623104150246353,-0.273537653465752,0.78443995226268,0.983964396368595,16.8239271000692,16.0225466536308,13.5095028080166,16.4720798973682,8.45570003567048,16.0671968256042
"11298","ENSGALG00000001387",38.0358953233864,-0.128802075173929,0.44509060565552,-0.289383944611081,0.772287580000461,0.983964396368595,57.8322494064878,29.9087537534441,31.5221732187055,30.0373221657891,40.1645751694348,38.7502982264571
"11299","ENSGALG00000001474",4126.88704672805,0.0196156059043369,0.0678235778144393,0.289215145181576,0.772416742685659,0.983964396368595,3999.88866804145,4249.17937254288,4047.44704128179,4276.92709805784,4218.33735529511,3969.54274514927
"11300","ENSGALG00000001551",1098.24590002198,0.0292566522392729,0.107660263101187,0.271749774675688,0.785814426259716,0.983964396368595,1009.43562600415,1086.32866311617,1165.41977557157,1159.82821394998,1012.57007927154,1155.89304221846
"11301","ENSGALG00000001610",816.038472850644,-0.0313831197434591,0.108945363866185,-0.288062920988599,0.773298574882786,0.983964396368595,785.46709648448,794.718314020086,893.428452370167,776.125646928937,858.253553620554,788.23777367964
"11302","ENSGALG00000001848",2623.72891187883,0.0250863736633112,0.089969836634004,0.27883093492058,0.780374572939208,0.983964396368595,2381.63718010354,2734.51462888632,2685.68915823371,2620.02964955786,2808.34937434706,2512.15348014446
"11303","ENSGALG00000002003",772.567678610793,0.0398979379408789,0.144568450680147,0.275979563681925,0.782563762722554,0.983964396368595,656.133156902698,770.150409151186,858.303745069324,745.119378886832,883.620653727565,722.078727927152
"11304","ENSGALG00000002113",5.42930859807331,-0.419170565562634,1.48390128867244,-0.282478739497316,0.777576446488223,0.983964396368595,14.7209362125605,2.13633955381744,1.80126704106889,9.68945876315777,4.22785001783524,0
"11305","ENSGALG00000002180",381.43771597873,0.0400286212670476,0.137836239632976,0.290407090135612,0.771504820176689,0.983964396368595,384.847332414083,397.359157010043,346.743905405761,413.739889186837,377.335614091795,368.60039776386
"11306","ENSGALG00000002267",492.229773603307,0.0448271546747039,0.156083306429256,0.287200186235301,0.773959043727233,0.983964396368595,485.790895014498,422.995231655852,543.982646402804,464.125074755257,568.64582739884,467.838966392592
"11307","ENSGALG00000002303",2.36529277486695,0.429187099864092,1.50001489923162,0.286121891245175,0.774784765340785,0.983964396368595,3.15448633126297,1.06816977690872,1.80126704106889,1.93789175263155,5.28481252229405,0.945129225035539
"11308","ENSGALG00000002346",1702.28078535568,0.0247368611656362,0.086751325528176,0.285146780352098,0.775531691495987,0.983964396368595,1557.26475220015,1756.07111323793,1749.03029687789,1674.33847427366,1767.24130745513,1709.73876808929
"11309","ENSGALG00000002431",11.5136183396256,-0.236167334677975,0.820767709846909,-0.287739553889157,0.773546110205718,0.983964396368595,7.36046810628027,12.8180373229046,17.1120368901544,17.441025773684,10.5696250445881,3.78051690014216
"11310","ENSGALG00000002484",554.04330402828,0.0499150441979929,0.178808127926269,0.279154224010305,0.780126471634073,0.983964396368595,506.820803889584,471.062871616745,654.76056942854,471.876641765783,585.557227470181,634.181709998847
"11311","ENSGALG00000002492",47.381459266239,0.0938831963093694,0.339256273115985,0.276732381238158,0.781985605858453,0.983964396368595,50.4717813002075,44.8631306301662,42.3297754651188,49.4162396921046,43.3354626828112,53.8723658270257
"11312","ENSGALG00000002576",89.3229106282907,-0.0744508318408962,0.271665545246932,-0.274053273017098,0.784043682242032,0.983964396368595,103.046553487924,84.3854123757887,87.361451491841,93.0188041263146,97.2405504102105,70.8846918776655
"11313","ENSGALG00000002610",89.6877280650507,0.102463483335741,0.368214201231526,0.278271405592294,0.780804024606768,0.983964396368595,105.149544375432,46.9994701839836,107.175388943599,83.3293453631568,87.7278878700812,107.744731654051
"11314","ENSGALG00000002678",57.6731106038856,0.124348073466003,0.45315624390235,0.274404413795958,0.783773851431277,0.983964396368595,73.6046810628027,52.3403190685272,39.6278749035155,65.8883195894728,82.4430753477872,32.1343936512083
"11315","ENSGALG00000002944",37.23328376775,0.1311218372961,0.453364067198542,0.289219739240334,0.772413227300211,0.983964396368595,53.6262676314705,28.8405839765354,24.31710505443,38.7578350526311,39.107612664976,38.7502982264571
"11316","ENSGALG00000003212",1285.25964257908,-0.066494522160628,0.237197100685033,-0.280334464327725,0.779220911667124,0.983964396368595,1678.1867282319,1473.00612235712,794.358765111379,1237.34388405525,1093.95619211487,1434.70616360395
"11317","ENSGALG00000003243",1960.62965126041,-0.0221259293521673,0.0806526794045535,-0.274335949103236,0.783826460437528,0.983964396368595,1894.79478964529,1944.06899397387,2086.7678670783,1889.44445881576,2027.254083552,1921.44771449725
"11318","ENSGALG00000003512",7.0834929912778,0.274790955459139,0.987944631326308,0.278144084947589,0.780901755482792,0.983964396368595,5.25747721877162,8.54535821526975,5.40380112320666,8.72051288684199,12.6835500535057,1.89025845007108
"11319","ENSGALG00000003553",19.8691382463758,0.14899900742756,0.540154523188041,0.275845153620401,0.78266700104438,0.983964396368595,15.7724316563149,24.5679048689005,16.21140336962,22.2857551552629,24.3101376025526,16.0671968256042
"11320","ENSGALG00000003557",178.316601075536,0.0548013690321076,0.195370332550063,0.280499952663309,0.779093961775638,0.983964396368595,193.475161650796,179.452522520665,152.207064970321,193.789175263155,181.797550766915,169.178131281362
"11321","ENSGALG00000003677",28.34796264409,0.135359210484351,0.467552788220561,0.289505728325371,0.772194396923473,0.983964396368595,17.8754225438235,35.2496026379877,27.9196391365677,30.0373221657891,30.6519126293055,28.3538767510662
"11322","ENSGALG00000003802",43.7480297654324,-0.110744368154509,0.38519034744932,-0.287505564165468,0.773725242118181,0.983964396368595,34.6993496438927,49.135809737801,52.2367441909977,36.8199432999995,51.7911627184817,37.8051690014216
"11323","ENSGALG00000003969",3793.79974052797,0.0192450361797058,0.065919330760573,0.291948294341854,0.770326157588904,0.983964396368595,3656.04965793378,3749.2759169496,3898.8425103936,3715.907435671,3941.4131791269,3801.30974309294
"11324","ENSGALG00000004112",415.287252182354,0.0345423355116027,0.12556296760092,0.275099706319379,0.783239637202763,0.983964396368595,383.795836970328,414.449873440583,432.304089856533,425.367239702626,422.785001783524,413.021471340531
"11325","ENSGALG00000004234",52.1090221821904,-0.100991161358977,0.352421314401489,-0.286563715734642,0.774446400318652,0.983964396368595,53.6262676314705,44.8631306301662,63.044346437411,53.2920231973677,58.1329377452346,39.6954274514927
"11326","ENSGALG00000004517",88.0251325355664,0.0745668632162121,0.261382560738607,0.285278646767799,0.775430670850309,0.983964396368595,95.6860853816435,84.3854123757887,77.4544827659621,90.1119664973672,80.3291503388696,100.183697853767
"11327","ENSGALG00000004538",3.61431329368249,-0.493378055638952,1.76616986557723,-0.279349152793808,0.779976888521962,0.983964396368595,7.36046810628027,5.34084888454359,0,5.81367525789466,3.17088751337643,0
"11328","ENSGALG00000004557",1815.47416406028,0.0196882125342547,0.0704981256926732,0.279272850743333,0.780035439695961,0.983964396368595,1809.62365870119,1804.13875319882,1795.86323994568,1868.12764953682,1786.26663253539,1828.82505044377
"11329","ENSGALG00000004645",488.240492049158,-0.0357105560965027,0.125408634649699,-0.284753567377972,0.77583294789455,0.983964396368595,531.005199095934,473.199211170562,479.137032924324,486.41082991052,450.266026899453,509.424652294156
"11330","ENSGALG00000004937",1802.95925626011,0.025935876643882,0.0954499065850138,0.271722388966215,0.785835484874367,0.983964396368595,1707.62860065702,1853.27456293663,1798.56514050728,1723.75471396577,2004.0009084539,1730.53161104007
"11331","ENSGALG00000004991",652.991256741124,-0.0297675506309882,0.108145841033803,-0.275253771633101,0.7831212779925,0.983964396368595,660.339138677715,633.42467770687,685.382109126711,643.380061873676,613.03825258611,682.383300475659
"11332","ENSGALG00000005065",221.00709948367,-0.0530869040187411,0.184271081278409,-0.288091347000531,0.773276816065479,0.983964396368595,242.895447507249,238.201860250644,194.53684043544,236.42279382105,214.563388405138,199.422266482499
"11333","ENSGALG00000005582",923.251369929533,-0.0286185779315883,0.104828286917608,-0.273004346184554,0.784849874668352,0.983964396368595,886.410659084895,1000.87508096347,910.540489260322,972.82165982104,862.481403638389,906.378926809082
"11334","ENSGALG00000005689",278.421067941408,-0.0506253805468877,0.183701763170047,-0.275584619729672,0.782867124058261,0.983964396368595,240.79245661974,311.905574857346,297.209061776366,243.20541495526,267.411513628079,310.002385811657
"11335","ENSGALG00000005928",2.87751805484495,-0.470376698187651,1.60866183587029,-0.292402472476868,0.769978918034206,0.983964396368595,2.10299088750865,4.27267910763487,3.60253408213777,0,6.34177502675286,0.945129225035539
"11336","ENSGALG00000006426",1358.34160139751,-0.0249303715671745,0.0882850976060455,-0.282384821937007,0.777648451964182,0.983964396368595,1389.02548119946,1330.93954202826,1389.67752218465,1255.75385570525,1414.21583096589,1370.43737630153
"11337","ENSGALG00000006439",448.700512020835,0.038130400478781,0.13626393030159,0.279827540526592,0.779609821160693,0.983964396368595,459.50350892064,459.313004070749,409.788251843172,488.348721663152,465.063501961877,410.186083665424
"11338","ENSGALG00000006652",504.617379405818,0.0389283192922177,0.142211302237961,0.273735762767148,0.784287692347704,0.983964396368595,470.018463358183,496.698946262554,525.969975992115,454.435615992099,583.443302461263,497.137972368694
"11339","ENSGALG00000006690",786.73110828282,0.0272979875037764,0.0994144087986834,0.2745878372526,0.783632911745973,0.983964396368595,765.488683053148,815.013539781352,757.432790769466,764.498296413148,829.715566000166,788.23777367964
"11340","ENSGALG00000006705",250.346498274245,-0.090204450036183,0.315049396278533,-0.286318434828657,0.774634239937788,0.983964396368595,402.722754957906,190.134220289752,181.927971147957,274.211682997365,235.702638494315,217.379721758174
"11341","ENSGALG00000007115",383.973826663878,0.0388809218983114,0.14253875483759,0.272774389972837,0.785026647107109,0.983964396368595,363.817423538996,367.450403256599,404.384450719965,378.857837639469,430.183739314736,359.149105513505
"11342","ENSGALG00000007242",113.842482191648,0.0853848007963773,0.310981843977634,0.274565227681003,0.7836502842,0.983964396368595,123.024966919256,87.5899217065149,120.684891751615,157.938177839472,107.810175454799,86.0067594782341
"11343","ENSGALG00000007315",3979.82674315574,-0.0175870132843999,0.0644904732741711,-0.27270715179328,0.78507833668213,0.983964396368595,3876.86370112219,4002.43215407697,4132.10659221202,3839.93250783942,3990.03345433201,4037.59204935182
"11344","ENSGALG00000007326",1790.32299187624,-0.0233181249343522,0.0806118920966985,-0.289264081611938,0.77237929664479,0.983964396368595,1761.25486828849,1852.20639315972,1800.36640754835,1778.01568303945,1868.70970788318,1681.38489133822
"11345","ENSGALG00000007351",1905.23825397551,0.0201336631416829,0.0740106583851467,0.272037346795493,0.785593303223789,0.983964396368595,1842.22001745758,1896.00135401297,1937.26270266959,1991.18377582892,1887.73503296344,1877.02664092058
"11346","ENSGALG00000007437",833.55195079618,0.0256498326730754,0.0923917504443477,0.277620377898627,0.78130378754037,0.983964396368595,833.835886897179,821.422558442804,823.179037768481,870.113396931568,837.114303531378,815.646521205671
"11347","ENSGALG00000007527",729.304992506125,0.0313391496327993,0.111006434672481,0.282318315377519,0.777699442906979,0.983964396368595,759.179710390622,721.014599413385,684.481475606177,685.044734555254,738.816790616708,787.292644454604
"11348","ENSGALG00000007593",350.522091261169,-0.042307741313653,0.155486709905509,-0.272098762263115,0.785546081225325,0.983964396368595,307.036669576263,394.154647679317,365.657209336984,361.416811865785,348.797626471407,326.069582637261
"11349","ENSGALG00000007675",3.35148104236704,-0.353221673715624,1.24814036289656,-0.28299835837045,0.777178095418964,0.983964396368595,5.25747721877162,4.27267910763487,1.80126704106889,1.93789175263155,2.11392500891762,4.7256461251777
"11350","ENSGALG00000007837",214.068789262351,0.0616996920933602,0.220165199163006,0.280242710146389,0.779291300938759,0.983964396368595,264.97685182609,176.248013189938,187.331772271164,199.60285052105,238.873526007691,217.379721758174
"11351","ENSGALG00000007874",34.6191176169599,0.109208602168361,0.390462593993981,0.279690305417692,0.779715116767492,0.983964396368595,35.750845087647,29.9087537534441,34.2240737803088,31.9752139184206,38.0506501605172,37.8051690014216
"11352","ENSGALG00000007914",895.001466282312,0.0323710877508671,0.111607330388301,0.290044458892104,0.771782225473467,0.983964396368595,784.415601040726,949.60293167185,920.447457986201,909.840177860514,924.842191401459,880.860437733123
"11353","ENSGALG00000008005",312.971378855444,0.0536842446389558,0.190674465768156,0.281549207035573,0.778289191981016,0.983964396368595,305.985174132508,323.655442403342,291.80526065316,374.982054134206,331.886226400066,249.514115409382
"11354","ENSGALG00000008010",597.39614124957,-0.0329410379801755,0.115809375483016,-0.284441892919165,0.776071758299279,0.983964396368595,563.601557852318,649.447224360501,599.821924675939,619.156414965781,573.930639921134,578.41908572175
"11355","ENSGALG00000008088",10.9196321634918,0.97685966328695,3.38550282486121,0.288541972587778,0.772931906517577,0.983964396368595,22.0814043188408,0,0,0,26.4240626114703,17.0123260506397
"11356","ENSGALG00000008128",2375.42056914517,-0.0188879798609789,0.0663711277969481,-0.284581270319281,0.775964962286831,0.983964396368595,2370.07073022225,2454.65414733623,2348.85222155383,2384.57580161313,2330.60232233168,2363.76819181388
"11357","ENSGALG00000008179",2053.8829365799,-0.0230752486874345,0.0848209954713096,-0.272046426232284,0.785586322047561,0.983964396368595,2002.04732490823,1978.25042683495,2229.06796332275,1990.21482995261,2118.15285893546,2005.56421552541
"11358","ENSGALG00000008218",586.91832334455,-0.0412351075108673,0.149141256728396,-0.276483572791406,0.782176675116282,0.983964396368595,519.438749214636,574.67533997689,690.785910249918,593.963822181571,616.209140099486,526.436978344795
"11359","ENSGALG00000008362",46.386424919023,-0.118171490824661,0.425907845780077,-0.27745788671308,0.781428538374232,0.983964396368595,41.0083223064186,65.1583563914318,38.727241382981,30.0373221657891,57.0759752407758,46.3113320267414
"11360","ENSGALG00000008659",88.5098727597724,0.0819188525349791,0.284900275286632,0.287535182100341,0.773702567305146,0.983964396368595,94.6345899378891,64.0901866145231,99.0696872587887,97.8635335078935,85.6139628611636,89.7872763783762
"11361","ENSGALG00000008970",611.900383453429,-0.0644984126134624,0.226179709346379,-0.285164450868966,0.775518154189443,0.983964396368595,799.136537253286,625.947489268509,452.11802730829,709.268381463149,606.696477559357,478.235387867983
"11362","ENSGALG00000009052",938.396372932835,0.0530626821211634,0.194067478290166,0.273423876007834,0.784527401388013,0.983964396368595,1097.76124327951,795.786483796995,870.011980836272,1216.0270747763,889.962428754318,760.829026153609
"11363","ENSGALG00000009176",20.1536642652559,-0.166778080320815,0.586066754468107,-0.284571815495961,0.775972206781022,0.983964396368595,11.5664498812976,29.9087537534441,22.5158380133611,22.2857551552629,14.7974750624233,19.8477137257463
"11364","ENSGALG00000009331",548.180144185301,0.0322989098591638,0.112127533259811,0.288055118311788,0.773304547507634,0.983964396368595,576.219503177369,515.926002246911,534.075677676925,558.112824757888,552.791389831958,551.955467420755
"11365","ENSGALG00000009441",405.94688707887,0.0375288301576473,0.132127289487986,0.284035419958113,0.776383236777301,0.983964396368595,422.701168389238,406.972685002222,372.862277501259,436.994590218415,396.360939172054,399.789662190033
"11366","ENSGALG00000009500",973.173958844191,0.0288196733100397,0.103079433856217,0.279587035278439,0.779794354929007,0.983964396368595,960.015340147698,1033.98834404764,897.030986452305,1029.02052064736,986.14601666007,932.842545110077
"11367","ENSGALG00000009723",228.842958898975,0.0636823679584085,0.226256508063898,0.28146093344826,0.778356887976902,0.983964396368595,226.07152040718,218.974804266287,226.059013654145,269.366953615786,265.297588619161,167.28787283129
"11368","ENSGALG00000009864",106.263345174645,0.0670773406298462,0.243653914446539,0.275297611295155,0.783087599506761,0.983964396368595,95.6860853816435,111.089656798507,104.473488381995,116.273505157893,118.379800499387,91.6775348284473
"11369","ENSGALG00000010043",611.414413473515,0.037213263475627,0.135233138935298,0.275178582473277,0.783179040721712,0.983964396368595,697.141479209117,555.448283992533,558.392782731355,647.255845378939,611.981290081651,598.266799447497
"11370","ENSGALG00000010149",960.820673664181,0.0334676259686195,0.116532497862427,0.28719564569988,0.773962520179343,0.983964396368595,892.719631747421,935.716724572037,1019.51714524499,883.678639199989,1074.93086703461,958.361034186037
"11371","ENSGALG00000010204",124.003742247609,-0.0747732000340994,0.26677944853219,-0.280280960341955,0.779261957059769,0.983964396368595,117.767489700484,124.97586389832,138.697562162304,150.186610828945,122.607650517222,89.7872763783762
"11372","ENSGALG00000010314",765.805318113956,-0.0458646845760078,0.160575753825087,-0.285626462796915,0.775164233069029,0.983964396368595,663.493625008978,773.354918481912,896.130352931771,643.380061873676,861.42444113393,757.048509253467
"11373","ENSGALG00000010471",1652.53698367808,-0.0234569323404259,0.0863717345665418,-0.271581119195359,0.785944118679447,0.983964396368595,1726.5555186446,1702.6626243925,1569.80422629153,1728.59944334735,1578.045019157,1609.55507023552
"11374","ENSGALG00000010659",101.664398322047,-0.084210109091064,0.295814878924919,-0.284671648015506,0.775895713886132,0.983964396368595,123.024966919256,108.953317244689,81.9576503686343,92.0498582499988,123.664613021681,80.3359841280209
"11375","ENSGALG00000010855",27.0847848594066,-0.126820170944297,0.46677661844156,-0.271693495204868,0.785857703295951,0.983964396368595,34.6993496438927,27.7724141996267,22.5158380133611,25.1925927842102,21.1392500891762,31.1892644261728
"11376","ENSGALG00000010931",11.8809510501272,0.182394202194198,0.66943352588487,0.272460513466375,0.785267948832521,0.983964396368595,10.5149544375432,13.8862070998133,9.00633520534443,11.6273505157893,15.8544375668822,10.3964214753909
"11377","ENSGALG00000011394",225.41593104365,-0.0613716321654105,0.210606283773181,-0.291404563367666,0.770741924859612,0.983964396368595,272.33731993237,206.156766943383,212.549510846129,249.98803608947,181.797550766915,229.666401683636
"11378","ENSGALG00000011514",13756.4515600026,-0.019349785602003,0.0689314166159672,-0.280710691175913,0.778932307967715,0.983964396368595,13121.6116426102,14138.2951671638,14284.9482691968,13954.7585106998,14112.563359534,12926.5324108111
"11379","ENSGALG00000011565",61.7527753934146,-0.143148969892513,0.522288469708796,-0.274080279758667,0.784022928244693,0.983964396368595,59.9352402939965,71.5673750528841,63.044346437411,110.459829899999,29.5949501248467,35.9149105513505
"11380","ENSGALG00000011822",414.905507851337,-0.0548516266270264,0.191891616382686,-0.285846915363081,0.774995373322179,0.983964396368595,521.541740102145,348.223347272242,398.980649596758,437.963536094731,349.854588975866,432.869185066277
"11381","ENSGALG00000011958",347.359092696551,-0.0371503040817626,0.134982485653495,-0.275223143964979,0.783144807007265,0.983964396368595,336.478542001384,349.291517049151,369.259743419122,345.913677844732,356.196364002619,327.014711862297
"11382","ENSGALG00000012032",24.799910652807,-0.137018660477544,0.477778926088023,-0.286782553595301,0.774278822305034,0.983964396368595,31.5448633126297,20.2952257612656,26.1183720954988,27.1304845368418,20.0822875847174,23.6282306258885
"11383","ENSGALG00000012153",267.468131318402,-0.0445884604451395,0.16308541291625,-0.273405571030667,0.784541470810731,0.983964396368595,258.667879163564,253.156237127366,302.612862899573,281.963250007891,249.443151052279,258.965407659738
"11384","ENSGALG00000012171",270.623666744036,-0.0484785503167955,0.177579568735085,-0.272996216074363,0.784856124275139,0.983964396368595,231.328997625951,288.405839765354,305.314763461176,244.174360831576,283.265951194961,271.2520875852
"11385","ENSGALG00000012681",47.2768544933526,0.111684946836241,0.40223748051402,0.277659224330659,0.781273964449623,0.983964396368595,60.9867357377508,38.4541119687139,36.9259743419122,37.7888891763153,61.303825258611,48.2015904768125
"11386","ENSGALG00000012823",1362.01051919644,-0.0299302245022902,0.109485608392838,-0.273371312829532,0.784567802259946,0.983964396368595,1205.01377854246,1440.96102904986,1481.54214127916,1349.74160570788,1404.70316842576,1290.10139217351
