,Date,Embryo,Treatment,FOV,ROI,Area,Mean,IntDen,CTCF
297,20210804,Emb4,GW4869;25uM,FOV1,0002-1224-1930,468.99800000000005,226.111,106045.894,14824.376005999991
298,20210804,Emb4,GW4869;25uM,FOV1,0002-1654-3246,294.89099999999996,209.067,61652.203,4295.018827000014
299,20210804,Emb4,GW4869;25uM,FOV1,0002-1594-2928,451.95,238.03099999999998,107578.06800000001,19672.437150000027
300,20210804,Emb4,GW4869;25uM,FOV1,0002-0875-0751,447.189,263.11,117659.789,30680.186933000005
301,20210804,Emb4,GW4869;25uM,FOV1,0002-1977-1086,522.6669999999999,262.5,137200.157,35539.857499000034
302,20210804,Emb4,GW4869;25uM,FOV1,0002-1439-2013,384.366,246.301,94669.832,19909.49190200001
303,20210804,Emb4,GW4869;25uM,FOV1,0002-1637-1833,377.225,259.356,97835.671,24464.276825000008
304,20210804,Emb1,GW4869;25uM,FOV1,0004-1152-1244,875.716,263.488,230740.99899999998,72628.72376799997
305,20210804,Emb1,GW4869;25uM,FOV1,0004-1270-0712,759.523,236.954,179971.88100000002,42838.48430400001
306,20210804,Emb1,GW4869;25uM,FOV1,0004-1606-0638,766.982,239.793,183917.147,45437.012935999985
307,20210804,Emb1,GW4869;25uM,FOV1,0004-1698-1164,655.6310000000001,214.331,140522.268,22146.77968799998
308,20210804,Emb1,GW4869;25uM,FOV1,0004-0688-1216,406.779,301.008,122443.48599999999,48998.723991999985
309,20210804,Emb1,GW4869;25uM,FOV1,0004-0390-0522,731.99,245.49200000000002,179697.96399999998,47535.70551999996
310,20210804,Emb1,GW4869;25uM,FOV1,0004-0600-0438,804.9580000000001,256.39099999999996,206384.098,61047.32118399997
311,20210804,Emb1,GW4869;25uM,FOV1,0004-0898-0786,510.35900000000004,217.33,110916.265,18769.926831999983
312,20210804,Emb1,GW4869;25uM,FOV1,0004-0800-0978,682.852,215.60299999999998,147225.042,23934.747695999977
313,20210804,Emb1,GW4869;25uM,FOV1,0004-0602-1880,549.528,218.291,119957.046,20738.666543999992
314,20210804,Emb1,GW4869;25uM,FOV1,0004-0814-3152,487.546,238.854,116452.37800000001,28424.972607999996
315,20210804,Emb1,GW4869;25uM,FOV1,0004-1152-3090,377.944,217.416,82171.107,13932.56191199999
316,20210804,Emb1,GW4869;25uM,FOV1,0002-0980-3432,606.899,239.4,145291.914,35715.08575199997
317,20210804,Emb1,GW4869;25uM,FOV1,0002-1616-3168,792.684,217.328,172272.07100000003,29151.389432000025
318,20210804,Emb1,GW4869;25uM,FOV1,0002-1160-2862,429.781,295.67400000000004,127075.021,49477.20188799998
319,20210804,Emb1,GW4869;25uM,FOV1,0002-1104-2236,554.9259999999999,238.049,132099.52800000002,31906.528848000016
320,20210804,Emb1,GW4869;25uM,FOV1,0002-1016-2086,292.728,237.793,69608.704,16756.078143999992
321,20210804,Emb1,GW4869;25uM,FOV1,0002-0842-2212,300.866,281.905,84815.507,30493.548967999996
322,20210804,Emb1,GW4869;25uM,FOV1,0002-0674-2342,324.492,282.585,91696.735,33109.05541599999
323,20210804,Emb1,GW4869;25uM,FOV1,0002-0800-1484,334.25800000000004,252.386,84362.065,24011.114583999988
324,20210804,Emb1,GW4869;25uM,FOV1,0002-1080-1706,513.736,256.631,131840.605,39084.542728
325,20210804,Emb1,GW4869;25uM,FOV1,0002-1368-1940,473.155,243.875,115390.905,29961.823439999993
326,20210804,Emb1,GW4869;25uM,FOV1,0002-1434-2404,617.004,213.53,131748.717,20347.41079199998
327,20210804,Emb1,GW4869;25uM,FOV1,0002-1194-2438,283.438,236.845,67130.843,15955.545223999987
328,20210804,Emb1,GW4869;25uM,FOV1,0002-0968-2644,320.491,259.385,83130.784,25265.492968
329,20210804,Emb1,GW4869;25uM,FOV1,0002-2072-2978,373.129,225.595,84176.009,16806.821791999988
330,20210804,Emb1,GW4869;25uM,FOV1,0002-2074-2758,342.17900000000003,258.394,88416.811,26635.70819199999
331,20210804,Emb1,GW4869;25uM,FOV1,0002-2144-2540,304.16200000000003,214.894,65362.559,10445.501575999988
332,20210804,Emb1,GW4869;25uM,FOV1,0002-1986-2068,493.17400000000004,230.607,113729.368,24685.81595199999
333,20210804,Emb1,GW4869;25uM,FOV1,0002-1844-2408,418.809,250.243,104804.088,29187.28543199999
334,20210804,Emb1,GW4869;25uM,FOV1,0002-1634-2398,362.374,243.701,88310.898,22883.54755199999
335,20210804,Emb1,GW4869;25uM,FOV1,0002-2050-0482,709.7739999999999,210.18200000000002,149182.054,21030.938752000016
336,20210804,Emb1,GW4869;25uM,FOV1,0002-2728-1084,687.5989999999999,270.47,185974.897,61827.522352
337,20210804,Emb1,GW4869;25uM,FOV1,0002-2804-0936,472.735,234.86900000000003,111030.838,25677.588279999996
338,20210804,Emb1,GW4869;25uM,FOV1,0002-2908-1246,464.231,227.403,105567.564,21749.728487999993
339,20210804,Emb1,GW4869;25uM,FOV1,0002-2556-1580,455.76800000000003,203.799,92885.00099999999,10595.177063999974
340,20210804,Emb1,GW4869;25uM,FOV1,0002-2400-2196,483.74800000000005,233.229,112823.92199999999,25482.253103999974
341,20210804,Emb1,GW4869;25uM,FOV1,0002-2736-2366,461.23400000000004,211.352,97482.52,14205.798831999986
342,20210804,Emb1,GW4869;25uM,FOV5,0002-1638-2236,519.6080000000001,281.11,146066.892,43654.753239999976
343,20210804,Emb1,GW4869;25uM,FOV5,0002-1759-2480,737.2460000000001,255.771,188566.28600000002,43258.78563
344,20210804,Emb1,GW4869;25uM,FOV5,0002-1768-1983,368.87699999999995,255.291,94171.103,21467.290685000014
345,20210804,Emb1,GW4869;25uM,FOV5,0002-0860-2595,802.503,236.701,189953.012,31783.68321499997
346,20210804,Emb1,GW4869;25uM,FOV5,0002-0979-2399,798.7130000000001,242.93200000000002,194032.815,36610.476264999976
347,20210804,Emb1,GW4869;25uM,FOV5,0002-2253-1430,530.405,253.533,134475.098,29934.92452500001
348,20210804,Emb1,GW4869;25uM,FOV5,0002-2166-1176,410.163,284.209,116571.935,35730.858515
349,20210804,Emb1,GW4869;25uM,FOV5,0002-2373-1082,429.042,275.275,118104.713,33542.68001000001
350,20210804,Emb1,GW4869;25uM,FOV5,0002-2300-0874,320.485,250.78400000000002,80372.55,17206.558924999998
351,20210804,Emb1,GW4869;25uM,FOV5,0002-2940-1003,541.73,227.9,123460.27699999999,16688.00264999998
352,20210804,Emb1,GW4869;25uM,FOV5,0002-3451-1933,366.73400000000004,233.38,85588.23300000001,13306.795270000002
353,20210804,Emb1,GW4869;25uM,FOV5,0002-3452-2224,391.9,239.081,93696.009,16454.478500000012
354,20210804,Emb1,GW4869;25uM,FOV5,0002-3452-1772,349.17,238.88,83409.848,14590.186849999998
355,20210804,Emb1,GW4869;25uM,FOV5,0002-3320-2330,358.827,241.982,86829.775,16106.767435000002
356,20210804,Emb1,GW4869;25uM,FOV5,0002-2712-2477,375.14300000000003,272.855,102359.55099999999,28420.741414999982
357,20210804,Emb2,DMSO;1percent,FOV2,0004-1423-3264,418.199,598.879,250450.544,154935.983395
358,20210804,Emb2,DMSO;1percent,FOV2,0004-1587-2546,542.706,413.838,224592.20899999997,100640.87212999996
359,20210804,Emb2,DMSO;1percent,FOV2,0004-1122-2723,395.108,463.67199999999997,183200.456,92959.76434
360,20210804,Emb2,DMSO;1percent,FOV2,0004-1689-1285,376.472,524.5880000000001,197493.03699999998,111508.71455999998
361,20210804,Emb2,DMSO;1percent,FOV2,0004-3246-2312,463.994,363.485,168654.61399999997,62680.70436999996
362,20210804,Emb2,DMSO;1percent,FOV2,0004-3012-2240,387.214,475.675,184188.276,95750.53447000001
363,20210804,Emb2,DMSO;1percent,FOV2,0004-2834-2429,385.227,463.63599999999997,178605.052,90621.131335
364,20210804,Emb2,DMSO;1percent,FOV2,0004-2753-2079,532.92,490.369,261327.83,139611.5666
365,20210804,Emb2,DMSO;1percent,FOV2,0004-2808-1815,602.295,609.206,366921.63200000004,229360.46547500003
366,20210804,Emb2,DMSO;1percent,FOV2,0004-3377-1901,546.592,362.727,198263.80399999997,73424.92415999997
367,20210804,Emb2,DMSO;1percent,FOV2,0004-2838-1582,319.813,664.084,212382.97699999998,139339.28686499997
368,20210804,Emb2,DMSO;1percent,FOV2,0004-3043-1712,240.53799999999998,680.435,163670.667,108732.99049
369,20210804,Emb2,DMSO;1percent,FOV2,0004-3405-1230,471.684,576.215,271791.238,164060.97082
370,20210804,Emb2,DMSO;1percent,FOV2,0004-3306-0406,407.436,532.952,217143.95,124087.60478000001
371,20210804,Emb2,DMSO;1percent,FOV2,0004-3166-0234,270.22700000000003,571.502,154435.346,92716.85033499998
372,20210804,Emb2,DMSO;1percent,FOV2,0004-3526-0619,343.05300000000005,623.679,213955.10100000002,135603.51106500003
373,20210804,Emb2,DMSO;1percent,FOV2,0004-1021-1745,497.765,696.212,346550.143,232863.10582499998
374,20210804,Emb2,DMSO;1percent,FOV2,0004-1653-0979,404.62199999999996,486.42800000000005,196819.34100000001,104405.69931000003
375,20210804,Emb2,DMSO;1percent,FOV2,0004-1419-0941,435.186,544.5830000000001,236994.97600000002,137600.66953
376,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
377,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
378,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
379,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
380,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
381,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
382,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
383,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
384,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
385,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
386,20210804,Emb2,DMSO;1percent,FOV2,0004-1941-1334,389.24199999999996,603.679,234977.128,146076.20141
387,20210804,Emb2,DMSO;1percent,FOV2,0004-1920-1136,311.126,613.021,190727.074,119667.45122999999
388,20210804,Emb2,DMSO;1percent,FOV2,0004-1981-0745,338.374,452.8,153215.736,75932.80627
389,20210804,Emb2,DMSO;1percent,FOV2,0004-1964-0912,224.24900000000002,572.562,128396.421,77179.070645
390,20210804,Emb2,DMSO;1percent,FOV2,0004-2772-3067,527.231,679.1239999999999,358054.999,237638.074755
391,20210804,Emb2,DMSO;1percent,FOV2,0004-2729-2727,514.461,661.148,340135.16,222634.83990499997
392,20210804,Emb1,GW4869;25uM,FOV2,0002-0992-2836,705.9630000000001,235.485,166243.841,36023.31794599997
393,20210804,Emb1,GW4869;25uM,FOV2,0002-0424-2912,744.332,251.33900000000003,187079.968,49781.975944000005
394,20210804,Emb1,GW4869;25uM,FOV2,0002-0510-3286,839.53,236.07299999999998,198190.117,43332.092260000005
395,20210804,Emb1,GW4869;25uM,FOV2,0002-1618-2764,490.272,310.723,152338.657,61904.06442400001
396,20210804,Emb1,GW4869;25uM,FOV2,0002-1494-3206,486.44699999999995,350.45099999999996,170475.922,80746.881274
397,20210804,Emb1,GW4869;25uM,FOV2,0002-1238-2474,691.071,214.18,148013.779,20540.204482
398,20210804,Emb1,GW4869;25uM,FOV2,0002-1400-2918,364.991,213.331,77864.064,10538.554122000001
399,20210804,Emb1,GW4869;25uM,FOV2,0002-0996-2438,520.883,235.35299999999998,122591.681,26510.644585999995
400,20210804,Emb1,GW4869;25uM,FOV2,0002-0682-2366,349.67900000000003,241.674,84508.314,20007.22501799999
401,20210804,Emb1,GW4869;25uM,FOV2,0002-0886-2176,525.4,273.66200000000003,143781.807,46867.57380000001
402,20210804,Emb1,GW4869;25uM,FOV2,0002-0572-2154,555.482,255.451,141898.421,39435.32224400001
403,20210804,Emb1,GW4869;25uM,FOV2,0002-0280-2110,846.2710000000001,211.88299999999998,179310.201,23208.744882
404,20210804,Emb1,GW4869;25uM,FOV2,0002-0860-1604,504.96,234.671,118499.665,25355.753320000003
405,20210804,Emb1,GW4869;25uM,FOV2,0002-0932-1826,584.168,246.435,143959.447,36204.98605599998
406,20210804,Emb1,GW4869;25uM,FOV2,0002-1226-1648,394.74800000000005,245.981,97100.589,24286.162415999992
407,20210804,Emb1,GW4869;25uM,FOV2,0002-0968-1280,437.07800000000003,239.285,104586.04400000001,23963.510276
408,20210804,Emb1,GW4869;25uM,FOV2,0002-0680-1320,454.439,226.89,103107.627,19282.717937999987
409,20210804,Emb1,GW4869;25uM,FOV2,0002-0436-1416,463.702,239.063,110854.039,25320.495484
410,20210804,Emb1,GW4869;25uM,FOV2,0002-0478-0982,778.551,247.74099999999999,192879.046,49269.08564199999
411,20210804,Emb1,GW4869;25uM,FOV2,0002-1082-0952,466.876,228.812,106826.677,20707.663792000007
412,20210804,Emb1,GW4869;25uM,FOV2,0002-1352-1136,770.17,255.46,196747.46399999998,54683.446139999985
413,20210804,Emb1,GW4869;25uM,FOV2,0002-1424-0710,765.2189999999999,207.445,158740.768,17590.001698000036
414,20210804,Emb1,GW4869;25uM,FOV2,0002-2502-2512,617.98,228.345,141112.878,27121.523159999997
415,20210804,Emb1,GW4869;25uM,FOV2,0002-2822-2796,525.169,211.545,111097.106,14225.482598000002
416,20210804,Emb1,GW4869;25uM,FOV2,0002-3102-2994,360.50199999999995,215.419,77659.027,11161.549084000013
417,20210804,Emb1,GW4869;25uM,FOV2,0002-2440-3326,519.717,234.887,122074.575,26208.616614
418,20210804,Emb1,GW4869;25uM,FOV2,0002-2200-3068,849.431,213.873,181670.458,24986.114602000016
419,20210804,Emb1,GW4869;25uM,FOV2,0002-3204-1898,466.754,221.37599999999998,103327.881,17231.371667999992
420,20210804,Emb1,GW4869;25uM,FOV2,0002-3108-1216,582.784,216.938,126428.288,18929.116928000003
421,20210804,Emb1,GW4869;25uM,FOV2,0002-3292-1292,696.794,266.19,185479.329,56950.101348
422,20210804,Emb1,GW4869;25uM,FOV2,0002-2806-0822,383.111,224.77,86111.95800000001,15444.069162000014
423,20210804,Emb1,GW4869;25uM,FOV2,0002-2734-1102,675.9889999999999,212.861,143891.89,19200.31103800003
424,20210804,Emb4,GW4869;25uM,FOV3,0002-1599-3174,660.174,217.076,143307.75,23036.590506000022
425,20210804,Emb4,GW4869;25uM,FOV3,0002-1272-3308,926.197,249.863,231422.277,62686.78134300001
426,20210804,Emb4,GW4869;25uM,FOV3,0002-1485-2555,463.689,236.101,109477.472,25002.146290999997
427,20210804,Emb4,GW4869;25uM,FOV3,0002-1767-2204,385.2,255.44400000000002,98396.959,28220.83780000001
428,20210804,Emb4,GW4869;25uM,FOV3,0002-1782-2006,331.776,233.46099999999998,77456.675,17013.391544000006
429,20210804,Emb4,GW4869;25uM,FOV3,0002-1122-2578,558.229,234.798,131070.80900000001,29372.091551000005
430,20210804,Emb4,GW4869;25uM,FOV3,0002-1197-2362,546.8969999999999,232.533,127171.766,27537.523643000022
431,20210804,Emb4,GW4869;25uM,FOV3,0002-0978-3257,590.922,219.915,129952.561,22297.800118000014
432,20210804,Emb4,GW4869;25uM,FOV3,0002-0941-2824,429.246,275.954,118451.84199999999,40251.376474000004
433,20210804,Emb4,GW4869;25uM,FOV3,0002-3408-1501,537.4780000000001,245.167,131771.821,33853.541482
434,20210804,Emb4,GW4869;25uM,FOV3,0002-3458-1717,573.874,228.40900000000002,131077.706,26528.766806000014
435,20210804,Emb4,GW4869;25uM,FOV3,0002-3330-2233,570.456,238.49900000000002,136053.128,32126.883464
436,20210804,Emb4,GW4869;25uM,FOV3,0002-2472-2161,674.456,214.93,144961.00699999998,22087.93846399999
437,20210804,Emb4,GW4869;25uM,FOV3,0002-2481-2413,798.3330000000001,222.179,177372.58399999997,31931.47972699997
438,20210804,Emb4,GW4869;25uM,FOV3,0002-2506-1378,503.835,233.45,117620.049,25830.884865000015
439,20210804,Emb4,GW4869;25uM,FOV3,0002-2825-1502,391.181,208.72400000000002,81648.881,10383.13523900001
440,20210804,Emb4,GW4869;25uM,FOV3,0002-2880-0912,579.2040000000001,213.597,123716.094,18196.130076
441,20210804,Emb4,GW4869;25uM,FOV3,0002-3146-1389,618.102,246.805,152551.011,39944.570538000014
442,20210804,Emb2,DMSO;1percent,FOV1,0002-1537-1047,536.867,602.309,323360.038,186249.57487
443,20210804,Emb2,DMSO;1percent,FOV1,0002-2490-2810,916.534,507.31199999999995,464968.13200000004,230894.51374000005
444,20210804,Emb2,DMSO;1percent,FOV1,0002-2744-2136,532.168,296.103,157576.325,21665.93948000003
445,20210804,Emb2,DMSO;1percent,FOV1,0002-2900-2277,431.585,377.533,162937.768,52715.274850000016
446,20210804,Emb2,DMSO;1percent,FOV1,0002-2783-2489,700.558,460.855,322855.559,143940.05138000002
447,20210804,Emb4,DMSO;1percent,FOV3,0002-2315-2636,771.58,558.12,430634.196,246575.33015999998
448,20210804,Emb4,DMSO;1percent,FOV3,0002-2112-2759,571.9209999999999,568.9830000000001,325413.163,188982.552292
449,20210804,Emb4,DMSO;1percent,FOV3,0002-2343-2966,767.2669999999999,396.926,304548.168,121518.15968400001
450,20210804,Emb4,DMSO;1percent,FOV3,0002-1799-2534,377.022,453.853,171112.266,81174.421944
451,20210804,Emb4,DMSO;1percent,FOV3,0002-1876-2391,433.19199999999995,381.731,165363.053,62025.96778400002
452,20210804,Emb4,DMSO;1percent,FOV3,0002-1669-2705,317.25,591.229,187567.31100000002,111887.95800000001
453,20210804,Emb4,DMSO;1percent,FOV3,0002-1607-2867,319.122,474.191,151324.50400000002,75198.58914400001
454,20210804,Emb4,DMSO;1percent,FOV3,0002-2515-2280,434.494,436.36400000000003,189597.84699999998,85950.17228799997
455,20210804,Emb4,DMSO;1percent,FOV3,0002-2489-2090,472.66,475.205,224610.47100000002,111858.37332000001
456,20210804,Emb4,DMSO;1percent,FOV3,0002-2424-1866,406.31699999999995,497.015,201945.712,105019.60428400002
457,20210804,Emb4,DMSO;1percent,FOV3,0002-2331-1706,269.278,418.309,112641.284,48405.555656
458,20210804,Emb4,DMSO;1percent,FOV3,0002-2075-1715,280.793,436.216,122486.216,55503.60743599999
459,20210804,Emb4,DMSO;1percent,FOV3,0002-2292-1536,436.976,502.42800000000005,219549.06,115309.309152
460,20210804,Emb4,DMSO;1percent,FOV3,0002-2355-0754,479.964,447.639,214850.822,100356.36972799999
461,20210804,Emb4,DMSO;1percent,FOV3,0002-2319-0544,325.04200000000003,600.991,195347.237,117809.11798399998
462,20210804,Emb4,DMSO;1percent,FOV3,0002-2607-0324,442.51,566.993,250900.12699999998,145340.25152
463,20210804,Emb4,DMSO;1percent,FOV3,0002-2822-0622,559.673,532.004,297748.229,164239.354196
464,20210804,Emb4,DMSO;1percent,FOV3,0002-2111-0577,450.18,463.07199999999995,208465.549,101076.01036
465,20210804,Emb4,DMSO;1percent,FOV3,0002-1411-1797,368.416,583.619,215014.574,127129.674032
466,20210804,Emb4,DMSO;1percent,FOV3,0002-1660-1701,448.858,364.63300000000004,163668.165,56593.986816000004
467,20210804,Emb4,DMSO;1percent,FOV3,0002-1448-1593,303.92400000000004,476.727,144889.06900000002,72388.60664800002
468,20210804,Emb4,DMSO;1percent,FOV3,0002-1663-1438,585.3480000000001,452.00199999999995,264578.668,124945.07329599999
469,20210804,Emb4,DMSO;1percent,FOV3,0002-1835-1996,325.428,519.779,169150.887,91520.68845599999
470,20210804,Emb4,DMSO;1percent,FOV3,0002-1616-1929,383.939,531.0980000000001,203909.207,112321.32642799999
471,20210804,Emb4,DMSO;1percent,FOV3,0002-1346-1293,722.306,400.337,289165.99,116861.33831199998
472,20210804,Emb4,DMSO;1percent,FOV3,0002-0391-0968,435.152,479.69,208738.28600000002,104933.64670400003
473,20210804,Emb4,DMSO;1percent,FOV3,0002-0838-1075,422.11800000000005,519.871,219447.01899999997,118751.61433599996
474,20210804,Emb4,DMSO;1percent,FOV3,0002-0608-1114,325.889,548.793,178845.92899999997,101105.75982799997
475,20210804,Emb2,GW4869;25uM,FOV1,0002-1357-0783,624.002,206.71400000000003,128990.036,14489.41301199999
476,20210804,Emb2,GW4869;25uM,FOV1,0004-0740-1267,520.612,234.476,122071.056,26541.877671999988
477,20210804,Emb2,GW4869;25uM,FOV1,0004-0981-2448,772.821,245.155,189461.018,47653.00142599997
478,20210804,Emb2,GW4869;25uM,FOV1,0004-1102-2085,563.254,249.162,140341.549,36987.81952399998
479,20210804,Emb2,GW4869;25uM,FOV1,0004-1432-2491,513.302,208.84900000000002,107202.30099999999,13014.463811999973
480,20210804,Emb2,GW4869;25uM,FOV1,0004-2511-1091,437.282,221.998,97075.633,16837.009691999992
481,20210804,Emb2,GW4869;25uM,FOV1,0004-2577-0740,576.559,225.489,130007.98599999999,24212.868853999986
482,20210804,Emb2,GW4869;25uM,FOV1,0004-2436-0998,546.375,231.826,126663.72,26407.18574999999
483,20210804,Emb2,GW4869;25uM,FOV1,0004-2403-1414,641.641,230.613,147970.445,30233.171346000003
484,20210804,Emb2,GW4869;25uM,FOV1,0004-2145-0911,360.25800000000004,234.769,84577.275,18472.093547999975
485,20210804,Emb2,GW4869;25uM,FOV1,0004-1998-0923,525.19,209.196,109867.81199999999,13498.598139999973
486,20210804,Emb2,GW4869;25uM,FOV1,0004-1745-0814,483.585,238.423,115297.945,26562.99901
487,20210804,Emb2,GW4869;25uM,FOV1,0004-1564-1601,1048.101,236.019,247371.56100000002,55051.316105999955
488,20210804,Emb2,GW4869;25uM,FOV1,0004-1168-3301,545.222,249.149,135841.52,35796.55433199997
489,20210804,Emb3,GW4869;25uM,FOV2,0002-2408-0780,443.839,224.107,99467.424,17564.481813000006
490,20210804,Emb3,GW4869;25uM,FOV2,0002-1792-0738,421.827,229.43400000000003,96781.257,18940.25520900001
491,20210804,Emb3,GW4869;25uM,FOV2,0002-1368-0254,405.341,220.396,89335.42599999999,14536.635246999998
492,20210804,Emb3,GW4869;25uM,FOV2,0002-1329-0424,476.83099999999996,221.768,105745.67199999999,17754.617077000003
493,20210804,Emb3,GW4869;25uM,FOV2,0002-1530-0789,479.218,226.864,108717.48800000001,20285.952806000016
494,20210804,Emb3,GW4869;25uM,FOV2,0002-1417-0830,515.1669999999999,237.613,122410.291,27344.978989000025
495,20210804,Emb3,GW4869;25uM,FOV2,0002-1125-1309,454.52,236.847,107651.674,23777.734840000005
496,20210804,Emb3,GW4869;25uM,FOV2,0002-0816-1563,406.67699999999996,226.937,92289.86099999999,17244.534159000003
497,20210804,Emb3,GW4869;25uM,FOV2,0002-0852-1782,287.378,238.204,68454.51400000001,15423.789526000015
498,20210804,Emb3,GW4869;25uM,FOV2,0002-0578-1766,254.50799999999998,232.22400000000002,59102.763,12137.638236000006
499,20210804,Emb3,GW4869;25uM,FOV2,0002-0525-1481,251.463,205.29,51622.96400000001,5219.742221000015
500,20210804,Emb3,GW4869;25uM,FOV2,0002-0549-0159,463.051,247.535,114621.481,29173.290817
501,20210804,Emb3,GW4869;25uM,FOV2,0003-0482-0442,439.235,224.456,98588.765,17535.41274500001
502,20210804,Emb3,GW4869;25uM,FOV2,0003-0325-0616,395.501,229.146,90627.564,17644.577967000005
503,20210804,Emb3,GW4869;25uM,FOV2,0003-0263-0812,261.493,248.322,64934.53400000001,16680.44623100001
504,20210804,Emb3,GW4869;25uM,FOV2,0003-1528-1723,379.504,223.024,84638.416,14607.404368000003
505,20210804,Emb3,GW4869;25uM,FOV2,0003-1365-1735,252.18900000000002,225.062,56758.035,10220.842263000006
506,20210804,Emb3,GW4869;25uM,FOV2,0003-1410-2482,476.661,230.388,109817.29,21857.605687000003
507,20210804,Emb3,GW4869;25uM,FOV2,0003-1282-2921,287.927,216.87099999999998,62443.042,9311.008909000004
508,20210804,Emb3,GW4869;25uM,FOV2,0003-1118-2492,481.334,246.238,118522.491,29700.483978000004
509,20210804,Emb3,GW4869;25uM,FOV2,0003-1655-2310,230.61700000000002,249.29,57490.5,14934.053138999996
510,20210804,Emb3,GW4869;25uM,FOV2,0003-1777-2410,233.59400000000002,219.114,51183.66099999999,8077.859397999993
511,20210804,Emb3,GW4869;25uM,FOV2,0003-1805-2229,264.233,241.407,63787.648,15027.939811000004
512,20210804,Emb3,GW4869;25uM,FOV2,0003-2942-2122,361.01099999999997,244.174,88149.53300000001,21531.09013700002
513,20210804,Emb3,GW4869;25uM,FOV2,0003-2708-2296,378.853,219.30900000000003,83085.762,13174.881351000004
514,20210804,Emb3,GW4869;25uM,FOV2,0003-3131-2194,338.327,243.11900000000003,82253.705,19821.208709000006
515,20210804,Emb3,GW4869;25uM,FOV2,0003-3389-2290,273.204,254.045,69406.196,18991.042267999997
516,20210804,Emb3,GW4869;25uM,FOV2,0003-3455-2065,326.527,218.386,71308.909,11053.90210900001
517,20210804,Emb3,GW4869;25uM,FOV2,0003-3225-1952,363.18699999999995,272.129,98833.77900000001,31813.792329000018
518,20210804,Emb3,GW4869;25uM,FOV2,0003-2840-1612,268.973,217.31900000000002,58452.876,8818.481391000001
519,20210804,Emb3,GW4869;25uM,FOV2,0003-3063-1197,515.058,205.47799999999998,105832.99699999999,10787.799085999999
520,20210804,Emb3,GW4869;25uM,FOV2,0003-2892-0884,332.949,244.463,81393.702,19953.624183000007
521,20210804,Emb3,GW4869;25uM,FOV2,0003-3434-1148,369.311,225.72099999999998,83361.286,15211.219236999998
522,20210804,Emb3,GW4869;25uM,FOV2,0003-2753-0288,414.82099999999997,231.025,95834.241,19286.077407000004
523,20210804,Emb3,GW4869;25uM,FOV2,0003-2967-0426,364.327,223.885,81567.225,14336.87070900001
524,20210804,Emb1,DMSO;1percent,FOV1,0002-2326-2186,545.731,327.191,178558.32100000003,70832.11306200003
525,20210804,Emb1,DMSO;1percent,FOV1,0002-2478-1894,573.507,462.139,265040.146,151831.01121400003
526,20210804,Emb1,DMSO;1percent,FOV1,0002-2650-2060,449.86800000000005,418.792,188401.063,99598.01953599999
527,20210804,Emb1,DMSO;1percent,FOV1,0002-2644-2442,628.641,463.151,291155.369,167062.89288200001
528,20210804,Emb1,DMSO;1percent,FOV1,0002-2174-1978,298.655,566.585,169213.41199999998,110259.51230999999
529,20210804,Emb1,DMSO;1percent,FOV1,0002-1972-2114,330.976,450.64,149150.737,83816.73655199999
530,20210804,Emb1,DMSO;1percent,FOV1,0002-2062-2478,443.69699999999995,614.113,272480.104,184895.20359400002
531,20210804,Emb1,DMSO;1percent,FOV1,0002-2510-2660,387.099,372.73,144283.485,67870.916598
532,20210804,Emb1,DMSO;1percent,FOV1,0002-2788-2918,505.449,439.439,222113.669,122339.04729799999
533,20210804,Emb1,DMSO;1percent,FOV1,0002-3198-3082,512.067,508.599,260437.046,159356.044334
534,20210804,Emb1,DMSO;1percent,FOV1,0002-2322-2850,332.305,494.20099999999996,164225.22699999998,98628.88460999998
535,20210804,Emb1,DMSO;1percent,FOV1,0002-2420-2752,426.92,497.074,212210.715,127937.56083999999
536,20210804,Emb1,DMSO;1percent,FOV1,0002-2372-2440,349.67900000000003,514.53,179920.08399999997,110894.14875799997
537,20210804,Emb1,DMSO;1percent,FOV1,0002-2234-2530,303.267,624.591,189417.616,129553.31673400002
538,20210804,Emb1,DMSO;1percent,FOV1,0002-0353-2376,938.255,487.524,457421.969,272212.30851
539,20210804,Emb1,DMSO;1percent,FOV1,0002-0830-3053,632.357,391.81,247763.88100000002,122937.87391400003
